grid_step,n_nodes,n_cores,single_precision,subdomain_ratio,time2
20,21,34,0,1.6428571428571428,44.56
50,11,22,0,2.0,6.82
50,30,24,1,1.3333333333333333,2.49
20,40,24,1,3.875,17.74
80,10,20,1,2.0,1.62
20,33,28,1,5.0,19.44
20,12,28,1,1.75,41.78
50,12,24,0,2.0,6.54
50,27,32,1,1.6,2.59
20,40,16,1,2.583333333333333,21.41
20,14,24,1,2.411764705882353,39.01
50,17,16,0,1.0909090909090908,6.05
50,22,20,1,1.1111111111111112,2.96
50,32,28,0,1.1666666666666667,3.37
50,15,34,0,1.8333333333333333,5.37
20,16,14,0,3.647058823529412,86.16
20,18,36,1,2.0769230769230766,27.04
100,19,18,0,1.0,1.06
80,13,24,0,1.8,1.87
80,22,14,0,1.6,1.75
20,18,20,0,1.08,58.98
20,36,16,1,4.1,23.88
20,38,14,1,2.6923076923076925,25.62
50,18,32,1,1.0,3.06
20,60,24,0,4.5,21.44
20,44,18,1,1.6923076923076923,18.11
20,58,22,0,1.5454545454545454,21.68
20,18,20,0,3.8461538461538463,57.95
20,54,30,0,4.166666666666667,22.43
50,17,34,1,2.2,2.73
20,20,30,0,4.1,46.82
80,18,24,1,1.2,1.18
50,13,24,1,5.0,3.83
20,25,36,0,2.7,37.15
20,19,16,0,4.769230769230768,66.13
20,18,18,1,4.230769230769232,37.43
20,60,30,0,3.333333333333333,20.19
50,14,20,0,1.4,5.85
80,25,16,1,1.0,1.2
20,34,16,1,2.2142857142857144,24.06
50,13,14,0,4.0,8.35
80,21,16,1,1.6,1.26
20,36,28,1,4.428571428571429,17.44
20,21,36,1,3.888888888888889,24.94
20,22,14,0,1.5909090909090908,67.26
50,36,14,1,1.125,2.92
20,37,26,1,1.4615384615384617,18.81
20,39,30,0,1.7272727272727273,27.13
20,58,26,1,1.8888888888888888,12.82
50,12,34,0,1.375,6.22
20,24,22,1,4.5,26.8
50,18,30,1,2.6,2.9
80,14,18,0,2.0,1.9
50,22,28,1,1.2857142857142858,2.71
50,20,14,0,1.4,5.6
50,21,20,0,3.2,4.5
20,25,14,0,3.571428571428572,60.51
50,28,28,0,1.0,3.54
50,10,28,1,5.0,4.34
80,11,16,1,3.0,1.76
50,15,30,0,2.1666666666666665,5.27
50,38,28,1,1.4,2.06
20,56,26,1,1.8888888888888888,12.81
20,57,20,1,3.125,14.04
20,57,36,1,1.4444444444444444,12.23
50,33,32,1,1.0,2.48
20,26,30,0,2.083333333333333,36.63
80,10,22,0,1.8333333333333333,2.25
20,52,36,0,1.2,22.68
20,23,30,0,3.3,41.23
100,13,18,0,1.4,1.29
50,30,30,1,1.6,2.19
20,18,18,1,1.0,38.19
80,12,24,1,2.0,1.35
20,31,34,1,3.625,18.36
50,12,20,1,1.6,4.24
50,13,14,1,1.0714285714285714,5.33
20,48,18,0,3.4444444444444446,27.22
20,55,24,0,1.25,21.88
50,19,24,1,1.25,3.21
80,19,18,1,1.0,1.35
20,24,16,0,1.55,54.02
20,10,24,0,3.875,99.31
20,48,18,1,3.4444444444444446,16.81
20,46,22,0,2.2,25.38
20,21,30,0,1.4375,44.22
50,15,22,1,1.4444444444444444,3.54
20,14,30,0,2.1875,64.64
20,20,30,0,1.0,48.08
20,45,24,1,1.5,16.16
50,33,24,1,1.3333333333333333,2.24
20,10,22,1,2.272727272727273,58.33
20,51,24,0,3.8571428571428568,24.96
20,23,30,1,1.3125,24.29
20,24,20,1,1.25,27.67
20,25,34,0,1.4285714285714286,37.28
20,28,36,1,3.375,19.41
50,45,16,1,2.0,2.38
20,14,26,1,2.235294117647059,52.88
20,40,36,0,2.5,27.35
20,28,30,1,4.375,21.7
20,45,30,0,2.2222222222222223,24.78
20,18,32,1,2.3846153846153846,27.97
20,31,26,1,4.75,21.06
50,17,36,0,2.2,4.83
20,28,32,1,1.1333333333333333,20.75
50,11,36,0,1.2222222222222223,6.54
20,48,20,0,3.875,26.4
20,25,22,1,1.1,25.49
20,40,30,0,2.0,26.49
50,50,14,1,1.1428571428571428,2.35
20,35,22,0,3.888888888888889,31.82
50,52,20,1,1.4,1.97
20,39,32,1,1.25,15.79
20,14,34,0,1.7058823529411764,63.71
20,33,20,1,4.5555555555555545,21.4
20,40,16,0,2.583333333333333,34.29
20,19,16,0,1.1923076923076923,68.39
20,60,22,1,2.2222222222222223,14.08
20,45,36,1,1.181818181818182,13.76
20,42,16,1,2.8181818181818183,20.14
50,19,24,0,1.25,4.7
50,48,30,1,1.0,1.85
50,15,20,1,1.3,3.86
50,11,28,0,1.5555555555555556,6.59
20,51,14,1,2.636363636363636,19.9
80,10,32,1,1.1666666666666667,1.39
80,10,36,1,1.0,1.41
20,18,28,0,3.727272727272727,53.76
20,47,18,1,2.7,16.73
50,15,18,0,3.6666666666666665,6.1
50,25,18,0,2.1666666666666665,4.63
20,35,30,0,1.818181818181818,29.82
20,49,24,0,2.875,23.41
50,36,20,1,1.3333333333333333,2.42
20,35,26,0,1.3571428571428572,30.72
20,42,18,1,3.888888888888889,19.1
20,58,28,1,2.125,12.6
20,45,30,1,2.2222222222222223,14.29
50,25,32,1,2.0,2.44
20,29,28,1,1.0,21.13
50,40,22,0,1.8,2.74
50,56,18,0,1.4,2.56
50,18,20,0,4.0,5.15
50,26,30,0,2.0,3.57
20,33,34,1,4.142857142857143,17.83
50,52,30,0,1.0,2.31
20,42,24,0,1.818181818181818,39.11
20,45,32,0,4.5,26.34
20,15,16,1,2.5,48.44
50,58,14,1,1.1666666666666667,2.21
20,56,30,1,3.8333333333333335,13.27
50,20,16,0,5.0,5.31
20,22,14,1,2.647058823529412,41.22
20,55,30,0,2.8571428571428568,21.9
20,35,28,1,2.5,17.81
20,60,32,1,1.875,12.06
20,10,28,0,2.9411764705882355,90.49
20,24,18,1,1.7222222222222223,29.73
50,18,34,0,2.2,5.06
50,21,26,1,2.8,2.68
20,24,34,0,2.9,39.76
20,24,36,1,2.7,21.73
50,35,18,0,1.5,3.42
20,30,36,0,3.375,33.49
20,33,28,0,1.1333333333333333,30.81
50,21,28,1,1.2857142857142858,3.24
50,24,30,1,2.2,2.48
20,30,24,1,1.9230769230769231,20.89
80,19,20,0,1.0,1.65
20,25,14,1,1.75,36.05
20,50,28,0,3.571428571428572,23.28
20,34,30,0,2.7777777777777777,29.39
20,29,30,0,1.0625,34.58
50,14,20,1,5.0,3.95
20,30,28,0,4.375,35.13
20,39,14,1,1.2105263157894737,25.27
50,39,14,1,2.8,2.57
20,57,22,0,2.75,21.53
20,40,22,0,1.8333333333333333,29.45
20,23,34,0,1.5,41.94
50,20,26,1,3.0,2.75
50,24,26,1,2.4,2.76
20,10,14,0,2.84,144.61
20,41,32,1,1.25,15.31
20,22,34,1,1.5714285714285714,23.13
20,51,20,1,2.7777777777777777,14.79
20,47,16,0,3.1,30.36
20,38,32,0,3.7142857142857135,27.95
20,33,36,0,2.4444444444444446,30.99
20,38,32,1,1.1538461538461535,17.05
80,17,24,0,1.4,2.06
20,51,20,0,2.7777777777777777,24.16
20,21,20,0,1.0869565217391304,52.24
20,10,34,1,3.571428571428572,46.02
20,36,26,0,1.6666666666666667,30.31
50,16,30,1,3.2,3.03
20,48,30,1,1.6,13.9
20,52,18,0,3.0,25.11
20,24,24,0,1.8,41.77
50,36,18,1,2.2,2.43
20,22,24,0,4.5,46.45
50,26,14,1,2.142857142857143,3.27
20,60,34,1,4.0,11.63
20,30,30,1,2.7,24.28
50,12,24,0,1.0909090909090908,6.51
20,23,30,0,1.3125,41.13
20,37,36,0,1.0,28.0
20,10,18,0,1.851851851851852,108.48
50,10,14,1,1.4285714285714286,6.29
20,32,16,1,2.066666666666667,26.64
20,22,18,0,5.0,53.13
50,30,28,1,1.1666666666666667,2.42
50,20,26,0,3.0,4.33
20,41,32,0,1.25,26.06
50,48,20,0,1.6,2.65
100,16,14,0,1.1666666666666667,1.24
20,43,30,0,1.4545454545454546,25.33
20,24,30,1,2.25,23.03
20,50,14,0,1.7857142857142858,31.99
20,20,36,0,1.9230769230769231,45.06
20,16,30,1,1.25,31.7
50,27,26,0,1.0,3.75
20,12,22,1,1.8636363636363635,47.56
20,40,22,1,2.272727272727273,17.17
50,38,30,0,1.2,2.98
20,27,28,1,3.888888888888889,22.88
50,11,24,0,2.25,6.89
20,40,26,0,4.428571428571429,28.01
50,15,24,0,4.4,5.48
20,49,36,0,1.3,22.39
50,32,20,1,1.6666666666666667,2.47
50,29,20,1,1.6666666666666667,2.49
50,27,14,1,1.2222222222222223,3.3
20,46,20,0,2.5,26.03
20,28,36,0,2.3,37.3
20,36,20,1,1.25,20.12
50,11,28,1,2.571428571428572,3.98
20,14,24,1,1.75,40.52
20,14,14,0,4.176470588235294,102.76
100,10,32,0,1.2,1.27
20,40,22,0,2.272727272727273,28.35
80,12,20,0,2.4,2.07
20,22,20,1,4.545454545454546,30.54
50,16,18,0,2.0,5.81
50,34,28,0,1.4,2.94
20,36,28,0,2.3,29.97
50,26,28,0,1.0,3.8
20,46,36,1,2.8571428571428568,13.84
20,18,26,1,1.4210526315789471,31.78
20,58,30,1,2.0,12.19
20,21,22,0,2.333333333333333,48.36
20,15,14,0,4.4375,93.85
50,11,32,1,3.0,3.88
20,27,18,1,1.5,27.9
100,12,24,0,1.2,1.22
50,21,20,1,1.1111111111111112,3.2
20,51,30,1,1.2727272727272727,13.35
20,24,20,0,2.2,45.15
50,12,30,1,1.625,3.75
50,18,30,1,1.4285714285714286,2.92
20,10,28,0,4.428571428571429,92.06
50,29,22,1,1.5,2.45
50,25,16,0,1.0,4.42
20,55,18,1,3.0,15.3
100,19,20,1,1.0,0.81
20,50,24,1,2.0,13.59
20,58,20,1,3.125,13.63
20,27,34,0,3.0,34.87
20,19,28,0,2.6923076923076925,50.19
100,11,18,0,1.8,1.38
20,32,18,0,1.8,36.87
20,55,36,0,1.875,24.9
20,24,24,0,1.0,42.08
20,46,18,1,1.6153846153846154,16.96
100,20,20,0,1.0,1.0
50,34,18,0,2.2,3.37
20,22,26,0,1.1578947368421053,46.16
20,33,14,1,1.0454545454545454,28.56
20,54,28,0,1.181818181818182,21.37
50,24,18,0,3.2,4.43
20,19,36,0,2.0,50.22
50,28,24,0,1.5,3.57
50,16,36,1,1.0,3.19
20,15,36,0,3.727272727272727,61.33
50,26,28,1,1.0,2.61
100,10,16,0,2.4,1.47
50,19,20,0,1.0,4.99
20,16,16,0,4.133333333333334,76.41
20,60,28,1,1.0909090909090908,13.14
20,10,32,0,1.24,91.12
80,22,24,1,1.0,1.12
100,12,30,1,1.0,0.86
50,13,30,0,2.5,5.89
50,15,16,0,1.0833333333333333,6.66
80,30,20,1,1.0,1.03
20,46,18,1,2.7,16.78
20,36,14,0,1.5882352941176472,40.92
80,25,18,1,1.2,1.14
50,35,24,1,1.8,2.1
50,20,24,0,2.1666666666666665,4.45
20,15,24,0,1.08,66.16
20,13,24,1,2.1578947368421053,42.37
50,14,14,1,4.0,4.92
20,30,20,1,2.75,23.33
80,11,20,0,2.4,2.18
50,17,32,0,1.8333333333333333,4.87
50,13,30,0,1.8571428571428568,5.92
20,15,20,1,2.05,42.9
20,55,26,0,2.1111111111111107,21.4
80,21,20,1,1.2,1.18
20,56,32,1,1.875,12.06
80,25,22,0,1.0,1.37
20,45,16,0,2.8181818181818183,30.84
50,23,18,1,1.375,3.1
50,12,18,1,3.571428571428572,4.63
20,32,14,0,1.8235294117647056,45.39
20,12,30,1,1.65,40.95
50,23,24,1,1.0,3.0
50,38,20,0,2.0,2.96
50,12,24,1,3.6666666666666665,4.06
50,24,16,0,2.6666666666666665,4.73
50,35,16,0,2.8,3.36
80,22,20,0,1.2,1.5
20,24,24,0,2.3846153846153846,41.3
20,10,36,0,3.8461538461538463,87.19
20,28,30,0,2.272727272727273,34.64
50,38,16,0,1.6666666666666667,3.53
20,42,14,0,3.1818181818181817,35.9
20,33,14,0,4.090909090909091,46.68
20,12,24,1,2.05,45.3
20,17,28,1,1.7058823529411764,31.19
50,29,24,0,1.3333333333333333,3.46
50,18,18,0,2.2857142857142856,5.3
20,36,16,0,4.1,38.11
20,21,26,0,1.2105263157894737,46.85
20,36,22,1,2.4545454545454546,18.64
50,30,20,1,1.0,2.67
20,50,36,1,3.333333333333333,12.49
50,33,36,1,1.2,2.12
50,23,14,1,1.75,3.53
20,30,18,1,3.727272727272727,24.93
50,54,24,0,1.0,2.44
20,53,16,0,3.4444444444444446,28.34
20,12,36,0,1.35,75.56
20,27,20,0,2.5384615384615383,40.03
20,40,28,0,4.428571428571429,28.22
50,38,22,0,1.8,2.96
20,12,22,0,4.133333333333334,82.88
50,21,24,0,1.125,4.44
20,60,28,1,2.0,11.93
20,53,28,0,1.8888888888888888,22.27
50,15,30,0,1.375,5.21
20,30,30,0,2.272727272727273,33.22
80,18,22,1,1.2,1.28
50,36,26,0,1.6,3.04
50,13,24,1,1.875,3.96
50,60,14,0,1.8,2.72
20,55,32,0,3.6666666666666665,22.45
20,55,14,1,1.5714285714285714,18.6
50,45,28,1,1.0,1.99
20,35,28,0,1.2142857142857142,29.62
20,54,32,1,2.571428571428572,13.0
20,17,14,0,1.206896551724138,82.87
20,19,26,1,1.368421052631579,29.87
50,24,30,1,2.0,2.54
50,39,36,0,1.0,3.24
20,40,34,0,3.571428571428572,26.83
50,20,20,0,4.0,4.69
50,34,32,1,1.2,2.1
20,34,24,0,1.4285714285714286,32.58
50,49,16,1,1.0,2.26
20,10,30,0,1.32,98.84
20,40,36,1,4.5,15.74
50,18,20,0,1.1,5.02
20,42,26,1,2.555555555555556,15.94
20,11,18,0,2.5,100.2
50,32,32,1,1.0,2.66
100,13,16,0,1.1666666666666667,1.32
20,50,22,1,1.818181818181818,15.14
20,57,28,0,1.181818181818182,21.29
20,40,34,0,4.833333333333333,27.92
20,16,32,1,2.066666666666667,30.86
20,40,26,1,4.428571428571429,16.9
20,48,28,1,1.3636363636363635,14.08
20,29,34,1,3.625,19.56
50,10,20,0,3.125,7.8
20,29,36,0,3.375,34.58
20,13,36,0,1.4210526315789471,72.59
50,37,32,0,1.2,3.05
20,49,22,1,2.2,15.88
20,48,36,1,1.6666666666666667,13.33
20,59,34,0,1.75,19.89
20,57,30,0,1.181818181818182,21.24
50,18,28,1,1.125,3.11
20,51,30,0,1.2727272727272727,22.22
50,24,14,1,2.2857142857142856,3.42
20,41,30,0,1.3333333333333333,26.03
20,50,28,1,1.7,13.88
20,51,26,1,4.833333333333333,15.4
20,30,30,1,2.272727272727273,19.44
80,16,22,0,1.4,1.69
80,10,14,1,2.833333333333333,1.98
20,29,24,1,1.1764705882352942,21.66
100,10,34,1,1.0,0.92
20,33,24,1,2.4545454545454546,19.36
50,60,26,1,1.0,1.73
20,57,32,0,1.3,21.11
50,31,32,0,1.0,3.68
80,16,18,1,1.1666666666666667,1.41
50,12,32,0,1.5,6.3
20,38,34,0,4.833333333333333,27.97
20,18,16,1,4.769230769230768,43.21
50,22,26,1,1.2857142857142858,2.76
20,30,14,0,1.9411764705882355,47.99
20,24,18,0,3.1538461538461537,47.18
50,10,28,0,5.0,7.53
50,14,26,1,2.142857142857143,3.47
50,24,22,0,1.125,3.99
20,57,20,0,3.25,23.07
20,42,32,0,2.5,25.66
20,21,32,0,2.8181818181818183,43.84
50,28,20,1,2.8,2.47
20,24,26,1,1.0526315789473684,25.68
20,22,24,0,3.727272727272727,46.13
50,25,14,1,4.0,3.36
20,12,28,0,1.75,77.36
50,31,16,1,2.0,2.9
50,19,16,1,5.0,3.8
20,48,26,0,2.2222222222222223,24.46
80,21,16,0,1.4,1.64
20,30,14,1,2.1875,29.96
80,10,24,0,2.4,2.23
50,37,34,0,1.0,3.05
80,14,16,0,1.1428571428571428,2.1
20,60,16,0,2.5,25.83
20,60,18,0,1.818181818181818,22.42
20,15,20,1,1.32,41.88
20,48,14,0,1.5333333333333334,32.95
80,16,14,0,1.1428571428571428,2.09
50,28,14,0,2.0,4.35
20,22,28,0,1.2941176470588236,43.46
20,56,20,1,4.428571428571429,14.87
50,10,32,0,3.333333333333333,7.28
50,49,20,0,1.4,2.62
20,10,36,0,1.08,89.29
50,20,24,0,3.2,4.43
50,10,28,1,2.8571428571428568,4.28
20,38,26,1,2.888888888888889,17.45
20,32,24,1,1.3333333333333333,19.89
50,21,36,0,1.8,4.28
20,60,24,1,1.0833333333333333,13.16
20,24,26,0,3.8,42.32
20,60,14,1,4.125,17.02
20,42,24,1,1.3076923076923077,16.12
50,39,34,0,1.0,3.03
20,56,16,1,1.1333333333333333,18.45
20,21,30,0,3.1818181818181817,45.38
80,17,14,0,1.1428571428571428,2.05
50,11,20,1,2.2222222222222223,4.43
20,14,30,1,2.1875,36.6
100,14,18,0,1.4,1.23
50,30,28,0,1.6,3.56
50,54,20,1,1.4,1.96
20,45,20,0,1.0,28.29
20,51,14,1,1.6428571428571428,19.57
20,40,36,1,1.0833333333333333,15.23
20,60,32,1,2.2857142857142856,13.94
20,21,18,0,1.9444444444444444,54.03
20,24,28,1,1.1764705882352942,23.67
50,46,20,1,1.6,2.07
20,44,22,0,2.0,27.21
20,25,14,1,3.571428571428572,35.5
20,58,16,0,1.1333333333333333,25.97
20,36,16,1,1.8,23.1
50,52,18,1,1.4,2.15
50,28,20,0,2.4,3.69
20,35,32,0,1.4166666666666667,28.84
20,15,24,1,1.65,37.75
50,14,30,1,1.8571428571428568,3.29
50,24,22,1,1.125,2.88
20,20,30,0,1.5625,45.94
50,10,22,0,1.8,7.61
20,24,30,0,3.3,40.82
80,18,20,0,1.0,1.65
20,42,34,1,1.2727272727272727,14.28
20,50,36,1,3.333333333333333,13.0
80,30,20,1,1.0,1.02
80,11,22,0,2.2,2.13
50,12,26,0,1.875,6.49
20,39,34,0,1.1666666666666667,26.34
50,21,22,0,1.0,4.41
50,35,32,0,1.2,3.13
80,19,18,0,1.0,1.67
50,12,34,0,3.2,6.11
80,11,14,0,3.4,2.76
100,18,18,1,1.0,0.88
50,36,18,0,1.1428571428571428,3.45
20,15,36,1,1.3888888888888888,31.45
50,48,16,1,1.3333333333333333,2.63
80,11,16,0,1.5714285714285714,2.44
20,18,22,0,5.0,91.25
80,15,16,0,1.6666666666666667,1.96
50,23,32,0,1.3333333333333333,4.06
50,11,26,1,2.571428571428572,3.97
20,13,18,1,1.4074074074074074,51.11
20,30,18,0,3.727272727272727,39.55
50,11,24,0,4.166666666666667,6.93
20,50,36,0,2.0,23.03
50,34,20,0,2.0,3.1
50,19,34,1,2.2,2.69
20,37,26,0,1.4615384615384617,29.59
50,56,18,1,1.4,2.15
20,53,34,0,1.5555555555555556,21.14
20,55,32,0,5.0,21.58
20,28,20,1,1.4705882352941178,25.03
20,34,30,1,4.714285714285714,18.96
50,10,14,1,2.8,6.26
50,10,36,0,4.0,7.17
20,53,22,1,2.4444444444444446,14.14
20,36,24,0,3.4444444444444446,30.45
50,15,36,1,2.6,6.81
20,60,28,0,3.8333333333333335,21.26
20,60,28,1,2.8571428571428568,12.62
50,12,14,1,1.1428571428571428,5.62
50,50,16,0,1.3333333333333333,2.94
50,10,28,1,1.4,4.09
20,19,22,1,3.4615384615384617,32.3
20,56,16,0,1.1333333333333333,26.59
50,45,32,0,1.0,2.95
20,12,16,0,1.3225806451612905,107.52
50,17,22,0,3.6,5.06
20,54,28,1,2.25,12.87
50,29,14,1,2.333333333333333,2.96
50,11,36,1,3.6,3.78
20,51,18,0,3.0,25.11
20,22,26,1,1.1578947368421053,26.62
20,34,30,1,1.1428571428571428,17.99
20,24,36,0,3.4444444444444446,40.59
20,59,34,1,1.75,11.74
100,17,20,0,1.0,1.08
20,42,30,0,2.875,25.92
80,12,20,0,1.6666666666666667,2.07
20,46,28,1,2.625,14.08
20,15,28,0,4.545454545454546,64.81
20,45,22,1,4.714285714285714,16.44
20,15,24,1,3.8461538461538463,37.2
20,22,22,0,1.0,46.98
20,57,36,1,3.0,19.14
50,37,16,0,2.4,3.55
80,22,20,1,1.2,1.17
20,60,22,1,1.25,13.26
50,21,18,0,1.2222222222222223,4.68
20,41,36,0,4.5,26.8
20,36,36,0,1.0,28.78
20,22,14,1,1.5909090909090908,40.21
100,15,16,1,1.0,0.97
20,50,26,0,3.571428571428572,23.17
20,11,28,0,2.647058823529412,85.18
50,24,16,1,1.5,3.35
50,15,24,0,2.6666666666666665,5.55
20,54,16,1,3.4444444444444446,16.97
20,45,28,1,1.5454545454545454,14.54
50,36,30,0,1.4,2.93
50,52,30,1,1.0,1.71
20,58,24,0,1.7,21.61
20,53,14,1,3.888888888888889,19.25
20,54,22,0,3.8571428571428568,22.98
20,37,34,1,4.833333333333333,16.2
50,33,14,0,2.333333333333333,3.8
20,37,28,1,1.3076923076923077,17.67
20,50,18,1,1.5384615384615383,16.66
20,44,14,1,1.2941176470588236,22.9
20,45,20,0,2.272727272727273,27.19
20,24,28,0,1.1764705882352942,40.9
20,56,18,0,3.375,23.36
20,27,14,0,1.9444444444444444,53.59
20,49,20,1,5.0,16.5
20,42,34,0,1.8888888888888888,24.44
20,16,24,1,1.55,35.17
20,24,20,0,3.4166666666666665,45.84
20,28,34,0,3.625,33.94
20,17,26,1,1.5263157894736843,32.66
20,40,22,1,3.4444444444444446,17.35
20,28,18,0,3.727272727272727,41.99
20,49,36,0,2.4285714285714284,22.4
80,24,14,0,1.4,1.65
20,39,26,0,1.5833333333333333,28.04
20,56,30,0,3.8333333333333335,21.86
50,19,34,0,2.0,4.43
20,42,20,1,4.375,21.58
50,14,24,1,1.3333333333333333,3.74
20,39,36,1,1.0833333333333333,15.42
50,20,16,1,1.2,3.61
100,10,36,0,1.0,1.36
20,56,14,0,4.375,28.85
20,28,32,0,3.875,35.62
20,42,30,0,3.8571428571428568,26.59
20,50,36,0,3.333333333333333,23.7
20,25,16,0,1.55,49.94
20,42,30,0,3.571428571428572,25.51
50,34,26,0,1.4,3.04
50,15,26,0,1.8571428571428568,5.32
50,12,32,1,2.6666666666666665,3.77
50,35,28,1,1.4,2.13
20,30,16,0,1.9375,42.54
20,37,34,1,1.0769230769230769,16.08
20,45,22,1,1.0666666666666669,16.34
20,46,30,1,3.571428571428572,14.49
20,42,18,0,2.4545454545454546,29.08
20,26,18,1,2.9230769230769242,27.18
100,16,18,0,1.2,1.13
50,24,16,1,2.6666666666666665,3.33
20,49,34,1,1.4,12.86
20,11,20,1,1.8,54.95
20,54,20,0,1.5,24.2
20,30,14,0,4.545454545454546,48.8
50,48,18,0,1.6,2.83
20,23,24,0,1.05,44.85
50,16,34,0,2.4,5.03
80,21,24,1,1.0,1.11
20,54,36,1,3.0,12.27
20,60,32,1,3.333333333333333,12.84
20,48,32,0,1.5,24.49
100,10,34,0,1.0,1.31
20,50,14,1,3.5,20.01
50,11,36,0,3.6,6.6
20,15,32,1,2.2,32.78
20,38,30,0,3.125,27.37
50,28,24,1,1.1428571428571428,2.51
50,51,24,0,1.0,2.54
50,55,18,0,1.0,2.58
50,20,14,1,1.4,3.74
20,34,16,0,1.9333333333333331,38.75
20,27,14,0,1.173913043478261,53.99
50,14,20,1,1.4,3.75
50,11,18,0,2.4444444444444446,7.46
80,33,16,0,1.0,1.34
20,54,34,0,1.5555555555555556,20.65
20,39,34,0,4.833333333333333,28.21
100,15,24,1,1.0,0.91
50,45,28,0,1.0,2.68
20,45,28,0,3.8571428571428568,25.35
20,30,20,0,4.1,37.99
20,15,18,0,1.2222222222222223,74.2
20,34,22,1,1.5714285714285714,19.98
50,14,34,1,2.8,3.14
20,40,30,0,1.3333333333333333,28.75
20,43,14,1,3.1818181818181817,22.12
20,35,16,1,2.9166666666666665,23.95
20,14,20,0,2.9411764705882355,73.96
50,51,24,1,1.0,1.93
20,40,24,1,1.6666666666666667,17.29
50,37,24,1,1.6,2.26
20,24,14,1,1.3478260869565215,36.5
50,15,20,0,3.333333333333333,6.0
20,40,20,0,2.083333333333333,29.48
50,24,20,0,1.25,4.67
20,38,34,1,1.0769230769230769,15.65
20,36,34,0,2.2222222222222223,27.67
20,33,30,1,3.0,18.44
50,28,18,1,1.125,2.92
50,36,22,1,1.3333333333333333,2.25
50,50,16,1,1.3333333333333333,2.33
50,34,16,0,1.8333333333333333,4.21
50,23,28,0,1.1428571428571428,4.02
50,33,22,1,1.5,2.24
20,13,30,0,2.375,69.96
20,21,18,1,1.9444444444444444,33.46
50,57,26,0,1.0,2.4
20,27,22,1,1.2222222222222223,24.17
20,51,28,0,1.2727272727272727,23.13
20,22,32,0,2.8181818181818183,45.76
50,25,20,1,1.25,2.74
20,48,30,1,1.3636363636363635,13.81
20,54,26,0,4.5,23.66
20,11,36,1,5.0,43.21
20,20,18,1,1.65,36.18
20,10,14,1,2.84,80.19
50,22,22,0,1.0,4.16
20,17,20,1,3.571428571428572,40.31
20,10,16,1,1.6129032258064515,75.12
20,24,20,1,1.9375,27.66
20,49,20,1,2.5,15.71
50,26,16,0,2.5,4.64
20,26,18,1,1.4210526315789471,27.66
20,49,18,0,5.0,26.12
20,14,14,0,1.0,101.36
50,45,32,1,1.0,1.85
20,27,28,0,1.7692307692307692,36.03
20,53,32,0,1.6666666666666667,32.89
50,15,18,1,1.181818181818182,4.04
20,45,32,1,4.5,15.43
50,11,30,1,3.333333333333333,3.78
50,10,16,1,2.5,5.56
20,48,32,1,2.8571428571428568,13.53
20,34,16,1,1.9333333333333331,24.27
80,24,22,0,1.0,1.38
20,45,16,0,3.3,31.48
20,50,36,1,2.0,13.03
50,50,18,0,1.6,2.76
20,30,14,0,2.9285714285714284,49.43
50,10,28,0,1.4,6.99
50,16,18,0,3.6666666666666665,5.96
80,14,24,0,1.6,1.78
20,45,26,0,1.7272727272727273,25.41
20,39,28,1,1.7272727272727273,16.41
50,11,30,0,3.0,6.56
20,36,16,1,2.3846153846153846,22.56
20,51,20,1,3.625,15.67
80,14,36,1,1.0,1.2
20,47,22,0,2.2,25.06
50,19,28,1,1.4285714285714286,2.92
50,35,34,0,1.0,3.1
20,32,28,1,5.0,19.43
50,23,26,0,1.1428571428571428,4.03
20,42,22,0,5.0,28.36
20,27,30,1,2.4545454545454546,21.45
50,60,24,0,1.0,2.32
20,13,34,0,1.5263157894736843,70.79
20,11,14,0,3.227272727272727,131.42
20,34,14,1,2.5,26.96
20,59,36,1,1.625,12.0
50,12,32,0,2.6666666666666665,6.35
50,33,26,0,1.1666666666666667,3.03
20,12,14,1,4.882352941176472,71.28
20,29,32,0,3.875,35.59
20,39,28,0,2.555555555555556,27.35
50,60,24,1,1.0,1.77
50,57,24,0,1.0,2.41
20,40,34,1,3.571428571428572,14.9
50,32,18,0,1.8333333333333333,3.59
20,56,24,0,1.7,21.23
50,45,22,0,1.0,2.65
20,60,24,1,4.5,13.16
50,56,14,0,1.0,2.89
20,52,18,1,1.4615384615384617,16.07
20,24,20,0,1.9375,44.92
20,34,32,0,1.0714285714285714,32.08
50,33,18,1,1.8333333333333333,2.43
20,15,30,0,1.35,61.29
20,60,14,1,1.4285714285714286,17.57
20,42,16,1,1.1764705882352942,20.62
50,21,22,1,2.333333333333333,2.76
50,31,34,1,1.2,2.16
20,18,20,1,2.5625,36.2
50,38,24,1,1.6,2.21
20,10,36,1,1.08,46.65
20,20,16,0,1.24,61.77
20,14,36,0,2.6923076923076925,64.55
20,51,28,0,3.2857142857142856,23.52
20,29,22,0,1.2941176470588236,37.08
50,35,34,0,1.0,2.97
20,40,28,1,1.4166666666666667,16.31
50,28,26,0,1.0,3.56
50,13,30,0,4.0,6.0
50,21,32,1,1.5,2.8
20,54,14,0,1.7692307692307692,30.8
50,23,24,0,1.0,4.26
20,44,30,0,2.2222222222222223,24.49
20,44,20,1,3.4444444444444446,16.81
20,44,34,0,1.2727272727272727,26.21
20,36,14,1,2.6923076923076925,26.59
20,39,24,0,3.0,28.02
80,12,32,1,1.4,1.31
