x_length,y_length,grid_step,n_nodes,n_cores,single_precision,subdomain_ratio,time1
23200,18000,50,25,20,1,1.6428571428571428,12.72
7200,24000,20,15,14,0,1.275,177.33
46000,14400,50,21,20,0,3.5384615384615383,29.86
30000,12000,100,10,36,0,2.5,6.78
46000,14400,50,28,18,0,2.0,25.06
46000,14400,20,54,16,1,2.730769230769231,131.5
30000,12000,50,15,26,1,1.1111111111111112,15.58
7200,24000,20,45,32,1,1.6923076923076923,35.35
7200,24000,50,46,20,1,2.8,4.53
7200,24000,20,50,18,0,1.875,50.28
46000,14400,20,35,24,0,1.6764705882352942,225.71
23200,18000,50,42,20,0,1.25,11.61
23200,18000,20,39,32,1,1.5652173913043481,75.54
30000,12000,50,26,18,1,3.6666666666666665,13.13
10000,10000,80,30,16,1,1.2,2.65
46000,14400,50,25,20,1,2.571428571428572,19.2
23200,18000,50,55,36,0,1.25,12.75
10000,10000,100,15,24,1,1.0,2.73
7200,24000,20,15,32,1,2.25,64.66
30000,12000,50,25,18,1,1.8461538461538465,11.6
7200,24000,20,12,24,1,2.4,87.91
46000,14400,80,21,36,0,3.333333333333333,10.0
10000,10000,20,20,18,0,1.65,59.89
23200,18000,80,37,14,1,3.333333333333333,7.25
23200,18000,20,54,16,0,1.5,126.41
46000,14400,80,26,36,0,2.5,9.59
7200,24000,50,14,22,0,2.0,11.02
7200,24000,50,12,22,0,2.4,13.74
10000,10000,50,20,30,1,1.6666666666666667,6.77
10000,10000,20,30,32,0,2.5,41.15
46000,14400,100,23,20,0,2.8571428571428568,7.9
46000,14400,20,60,30,1,3.5625,93.19
23200,18000,50,20,34,0,2.3,18.99
7200,24000,20,52,16,0,1.5,62.25
30000,12000,50,25,36,1,4.0,11.13
46000,14400,80,23,30,1,2.7142857142857144,7.24
46000,14400,100,51,28,1,1.8,3.9
7200,24000,20,15,28,1,3.5294117647058822,69.98
7200,24000,80,12,14,1,1.0,4.54
10000,10000,20,24,30,0,1.25,45.55
10000,10000,20,11,28,0,2.647058823529412,87.61
46000,14400,100,50,36,0,1.0,6.2
7200,24000,50,33,32,0,1.2857142857142858,7.39
46000,14400,50,57,28,0,3.0,18.4
7200,24000,20,23,24,0,2.647058823529412,84.8
30000,12000,20,14,32,0,1.4324324324324325,274.69
30000,12000,50,48,28,0,3.6,17.33
46000,14400,50,51,28,1,4.5,15.42
30000,12000,50,26,22,0,3.0,13.77
7200,24000,20,22,36,0,3.0769230769230766,88.19
7200,24000,20,30,20,1,5.0,47.41
46000,14400,20,46,36,0,2.5,173.35
46000,14400,50,23,24,1,3.333333333333333,19.02
10000,10000,20,60,30,0,2.0,27.34
10000,10000,20,57,20,1,3.125,20.84
23200,18000,100,29,22,1,1.6666666666666667,6.12
10000,10000,20,58,14,1,1.0,24.54
30000,12000,50,60,18,0,3.6666666666666665,9.94
23200,18000,50,14,16,0,4.833333333333333,29.44
46000,14400,100,51,18,0,2.6,6.19
7200,24000,80,14,32,1,2.2,5.16
30000,12000,20,45,24,0,1.32,98.84
30000,12000,50,20,36,0,1.1538461538461535,16.71
10000,10000,20,19,26,0,2.9230769230769242,59.76
7200,24000,50,51,30,0,1.6,9.28
30000,12000,20,44,34,1,3.3846153846153846,61.63
46000,14400,50,60,36,1,3.333333333333333,16.0
46000,14400,50,46,36,0,2.5,17.96
7200,24000,20,56,34,0,3.125,44.9
46000,14400,20,41,36,0,2.8,173.3
23200,18000,20,50,26,0,2.7058823529411766,103.24
10000,10000,20,21,34,0,1.6428571428571428,49.47
46000,14400,20,16,24,1,4.766666666666667,289.11
30000,12000,20,29,22,1,1.8888888888888888,97.41
46000,14400,20,46,26,1,1.851851851851852,111.52
30000,12000,20,53,30,1,1.4,58.34
46000,14400,100,36,18,1,3.8,5.24
10000,10000,20,54,32,0,3.333333333333333,30.54
46000,14400,100,52,14,0,3.4,4.3
10000,10000,50,13,30,1,2.5,5.92
7200,24000,20,50,30,1,3.333333333333333,43.68
30000,12000,20,49,30,0,4.166666666666667,93.26
46000,14400,50,54,20,1,2.3,15.44
23200,18000,50,16,18,0,4.636363636363637,24.93
23200,18000,20,42,28,0,2.6666666666666665,118.04
23200,18000,100,48,24,1,1.2,4.54
23200,18000,20,23,14,0,2.1025641025641018,292.41
46000,14400,100,10,14,1,2.2857142857142856,7.51
10000,10000,20,16,22,0,3.0,69.08
30000,12000,80,23,14,1,1.6,5.14
7200,24000,50,30,26,0,1.0,7.36
23200,18000,20,26,22,0,1.5294117647058822,195.69
23200,18000,20,15,24,0,3.2,298.94
10000,10000,80,24,14,0,1.4,3.11
30000,12000,80,15,16,0,1.5,10.48
46000,14400,20,30,34,1,1.25,140.99
10000,10000,20,44,16,1,1.4666666666666666,26.42
46000,14400,20,27,18,1,4.884615384615385,210.92
10000,10000,20,41,26,1,1.5833333333333333,23.03
10000,10000,20,49,20,0,2.5,34.02
30000,12000,20,40,28,1,2.7058823529411766,65.84
23200,18000,50,48,18,1,4.833333333333333,8.46
23200,18000,20,25,24,0,1.3333333333333333,189.19
30000,12000,20,34,14,1,1.5142857142857142,107.84
10000,10000,50,45,24,0,1.2,8.04
10000,10000,50,22,20,0,3.6,7.77
23200,18000,100,33,24,1,1.0,4.42
10000,10000,50,10,22,1,2.2222222222222223,5.85
23200,18000,80,37,26,1,1.8333333333333333,6.67
10000,10000,20,33,24,0,1.6923076923076923,37.4
30000,12000,50,12,18,1,1.65,18.11
30000,12000,50,55,36,0,1.4285714285714286,10.25
23200,18000,50,10,32,0,1.6111111111111112,29.82
30000,12000,20,12,36,1,4.227272727272728,168.51
30000,12000,100,12,14,1,3.125,5.35
7200,24000,20,18,14,1,1.5454545454545454,87.6
10000,10000,80,19,18,1,1.0,2.34
46000,14400,100,49,26,0,1.8,7.27
23200,18000,50,29,24,0,1.0666666666666669,19.22
7200,24000,50,27,20,0,1.75,7.33
10000,10000,50,26,16,1,2.5,10.4
10000,10000,80,14,36,1,1.0,3.23
23200,18000,50,48,14,0,1.5833333333333333,17.04
7200,24000,100,23,26,0,1.0,3.82
23200,18000,80,16,28,1,2.25,6.5
10000,10000,80,22,14,0,1.6,3.29
7200,24000,20,32,36,1,4.4444444444444455,37.88
10000,10000,20,35,18,0,1.9285714285714288,41.12
30000,12000,80,32,26,0,2.2,6.38
30000,12000,20,27,24,0,1.2424242424242424,151.36
10000,10000,20,45,26,0,1.7272727272727273,30.3
30000,12000,20,21,20,0,2.3666666666666667,203.58
23200,18000,80,17,24,1,1.8888888888888888,4.96
7200,24000,20,38,20,0,2.4,57.11
7200,24000,80,10,18,0,1.5,5.63
10000,10000,80,11,24,0,2.2,3.06
23200,18000,20,20,18,0,3.2,263.41
23200,18000,20,48,18,1,1.92,76.28
10000,10000,20,21,34,1,3.888888888888889,32.4
30000,12000,20,29,36,1,2.05,88.34
30000,12000,50,11,26,1,4.6,16.24
30000,12000,20,19,28,1,1.7096774193548387,116.73
10000,10000,20,37,28,1,1.3076923076923077,24.25
23200,18000,80,45,34,1,1.6,5.43
46000,14400,80,31,30,1,3.0,7.41
30000,12000,50,20,36,1,1.1538461538461535,12.24
7200,24000,80,21,14,0,1.7142857142857142,6.6
46000,14400,20,45,24,0,3.8,179.31
7200,24000,20,37,18,0,2.5,63.7
7200,24000,50,32,36,1,2.4,5.78
7200,24000,20,39,28,0,1.6666666666666667,59.14
10000,10000,20,14,16,0,4.733333333333333,94.31
7200,24000,20,60,24,1,3.0,30.24
23200,18000,100,46,16,0,2.0,3.35
10000,10000,50,13,28,0,2.0,10.07
30000,12000,50,42,28,0,1.75,13.37
23200,18000,100,29,36,0,1.0,5.87
23200,18000,80,36,20,0,3.2,6.53
46000,14400,50,57,36,0,2.0,18.58
23200,18000,80,28,24,1,3.6,6.64
23200,18000,20,34,32,0,4.857142857142857,151.01
10000,10000,50,30,22,0,1.5,4.78
23200,18000,80,25,14,1,4.833333333333333,6.78
7200,24000,20,49,14,1,1.0416666666666667,42.27
30000,12000,50,60,14,1,1.7,8.46
46000,14400,50,25,20,0,4.181818181818182,36.95
10000,10000,20,22,32,1,2.8181818181818183,29.56
46000,14400,80,30,24,0,1.6666666666666667,7.96
30000,12000,50,24,20,0,1.3333333333333333,15.57
46000,14400,20,15,36,1,4.4230769230769225,253.1
23200,18000,50,53,20,0,3.8333333333333335,11.88
46000,14400,20,30,24,0,3.9583333333333335,273.28
10000,10000,20,11,20,1,2.272727272727273,61.25
7200,24000,50,39,14,1,3.333333333333333,6.02
7200,24000,20,55,32,0,1.0666666666666669,46.27
30000,12000,20,30,22,0,4.166666666666667,143.21
23200,18000,80,57,26,1,1.4,3.69
46000,14400,80,14,18,0,2.583333333333333,12.63
23200,18000,20,50,24,1,1.7272727272727273,87.36
7200,24000,20,52,28,1,1.6923076923076923,35.27
23200,18000,100,11,36,0,3.8,7.19
23200,18000,50,14,24,0,3.1666666666666665,25.5
23200,18000,50,55,24,1,1.875,11.7
23200,18000,20,20,36,1,3.6,119.48
30000,12000,20,24,28,1,2.952380952380953,100.66
23200,18000,20,28,24,0,4.5555555555555545,175.87
30000,12000,80,42,36,0,1.2,4.64
30000,12000,20,33,18,0,2.0370370370370368,145.22
7200,24000,50,30,30,0,1.125,7.32
30000,12000,20,36,32,0,2.2777777777777777,111.57
46000,14400,50,60,28,1,1.7777777777777777,17.18
46000,14400,80,13,36,0,1.1538461538461535,10.73
23200,18000,20,46,36,0,4.166666666666667,108.73
7200,24000,50,30,34,0,1.0,10.91
46000,14400,80,54,16,1,2.142857142857143,5.18
7200,24000,50,21,28,1,1.3333333333333333,7.18
7200,24000,50,38,16,0,3.0,10.44
46000,14400,50,28,28,1,3.2,22.53
23200,18000,50,19,36,0,2.4,22.16
23200,18000,50,28,30,0,1.9,17.22
46000,14400,80,37,26,0,2.5,6.9
23200,18000,80,30,24,1,1.7142857142857142,6.63
46000,14400,80,52,30,0,1.1428571428571428,8.78
30000,12000,50,21,18,0,1.2941176470588236,16.5
7200,24000,20,31,20,0,1.8947368421052635,73.23
30000,12000,20,53,28,0,4.818181818181818,91.22
10000,10000,50,30,32,0,1.0,6.99
10000,10000,80,19,14,1,1.3333333333333333,3.25
30000,12000,50,24,20,0,2.083333333333333,16.45
7200,24000,50,18,16,0,1.3846153846153846,12.15
30000,12000,20,32,16,1,1.2432432432432432,102.4
10000,10000,80,10,24,1,1.1428571428571428,3.43
10000,10000,20,35,20,1,1.1764705882352942,25.5
10000,10000,50,40,18,1,2.0,4.5
46000,14400,100,24,18,0,1.8888888888888888,4.93
7200,24000,20,26,22,1,1.391304347826087,52.32
7200,24000,80,15,14,1,2.571428571428572,4.56
23200,18000,20,26,24,1,1.1891891891891893,115.47
10000,10000,20,45,32,1,1.3636363636363635,20.77
10000,10000,20,32,36,0,3.8571428571428568,40.14
30000,12000,50,10,16,0,1.5416666666666667,34.24
10000,10000,20,48,22,1,1.818181818181818,22.42
30000,12000,20,23,32,0,3.611111111111111,164.64
46000,14400,20,40,16,0,1.2666666666666666,248.56
7200,24000,20,35,32,1,1.6666666666666667,39.72
30000,12000,50,15,22,1,1.6875,14.95
7200,24000,20,51,32,0,2.0,62.47
10000,10000,80,20,18,0,1.0,3.47
7200,24000,20,43,22,1,2.4615384615384617,36.85
30000,12000,80,21,36,0,1.4285714285714286,9.09
10000,10000,50,10,24,1,4.166666666666667,6.8
7200,24000,50,33,16,1,1.2,7.75
23200,18000,80,34,34,1,1.3333333333333333,3.88
30000,12000,100,35,28,0,1.0,3.14
46000,14400,20,58,20,0,4.388888888888889,161.34
46000,14400,80,37,22,1,1.875,4.85
23200,18000,50,40,32,0,4.6,15.85
46000,14400,80,36,30,1,2.5,6.52
46000,14400,80,10,26,1,4.888888888888889,9.92
7200,24000,50,22,18,1,1.6,7.2
7200,24000,80,12,28,1,3.0,5.2
7200,24000,80,21,14,1,2.5,3.51
7200,24000,20,60,26,0,2.7,44.22
10000,10000,20,49,18,0,2.7,32.34
46000,14400,80,45,30,0,1.4285714285714286,8.44
30000,12000,80,15,24,0,2.8571428571428568,6.38
23200,18000,20,51,28,0,2.411764705882353,117.94
10000,10000,20,40,24,1,3.875,23.67
30000,12000,50,60,28,1,3.0,8.68
10000,10000,20,60,18,1,2.7777777777777777,21.47
10000,10000,50,37,16,1,2.4,5.09
10000,10000,20,36,28,1,3.375,21.97
23200,18000,50,11,18,0,2.1,33.17
30000,12000,50,54,28,0,2.333333333333333,11.47
23200,18000,80,23,28,1,1.5,8.55
10000,10000,20,19,22,0,1.181818181818182,57.85
23200,18000,80,54,16,1,1.125,5.44
23200,18000,100,24,20,1,3.0,6.29
30000,12000,20,35,32,1,1.761904761904762,68.94
7200,24000,50,36,26,1,1.8333333333333333,5.31
7200,24000,20,32,32,1,5.0,42.01
7200,24000,20,15,16,1,1.125,92.88
7200,24000,100,19,20,1,1.1666666666666667,2.74
46000,14400,80,42,24,1,1.375,8.44
7200,24000,20,52,18,0,1.6875,58.45
23200,18000,80,16,30,0,4.8,7.06
30000,12000,50,11,28,1,1.0,17.89
46000,14400,50,54,28,0,1.6,18.72
10000,10000,50,36,22,0,1.8,5.35
7200,24000,50,25,28,1,2.333333333333333,6.79
7200,24000,20,36,22,0,1.6666666666666667,58.52
23200,18000,20,26,32,0,1.0588235294117647,176.2
23200,18000,20,47,30,0,2.0,104.81
23200,18000,20,15,24,0,1.16,324.55
46000,14400,50,15,32,0,3.8333333333333335,32.98
46000,14400,50,18,20,0,2.0,32.27
10000,10000,50,13,14,0,4.0,12.39
46000,14400,100,42,20,0,1.4285714285714286,5.24
30000,12000,80,17,24,0,3.6666666666666665,7.97
30000,12000,20,13,28,1,1.1521739130434785,160.06
7200,24000,20,18,18,0,2.727272727272727,121.53
30000,12000,20,24,16,1,1.6756756756756757,133.48
46000,14400,80,19,30,0,5.0,9.68
10000,10000,20,20,34,1,2.4166666666666665,31.03
30000,12000,100,21,36,0,1.6,4.36
7200,24000,20,18,28,0,1.0714285714285714,102.0
7200,24000,20,37,20,0,2.25,63.54
10000,10000,20,42,34,0,3.2857142857142856,31.81
23200,18000,20,23,20,0,1.1111111111111112,231.71
46000,14400,80,18,32,0,3.2857142857142856,10.89
23200,18000,50,59,16,1,4.833333333333333,14.13
7200,24000,80,22,30,0,1.0,5.99
7200,24000,50,29,24,0,3.6,8.54
10000,10000,20,21,34,1,1.6428571428571428,29.76
30000,12000,20,28,18,1,1.606060606060606,108.92
7200,24000,20,20,22,1,2.142857142857143,62.47
30000,12000,20,22,28,1,1.9629629629629632,103.07
7200,24000,20,18,24,0,2.0454545454545454,106.22
10000,10000,20,31,36,1,3.375,42.1
46000,14400,20,57,26,1,3.333333333333333,101.84
30000,12000,80,18,30,1,1.5,5.11
30000,12000,50,60,16,1,4.166666666666667,10.15
23200,18000,100,48,30,0,1.0,4.54
46000,14400,20,57,20,0,4.2222222222222205,159.42
46000,14400,20,27,28,0,1.8529411764705883,288.02
23200,18000,20,22,14,1,2.05,193.11
30000,12000,100,56,22,0,1.0,3.37
10000,10000,50,17,28,1,2.8,10.94
30000,12000,100,24,22,1,2.6,2.86
30000,12000,100,10,20,1,1.25,5.53
10000,10000,50,27,22,1,1.2857142857142858,4.03
23200,18000,20,23,28,0,4.315789473684212,193.64
46000,14400,80,17,16,1,3.0,11.1
23200,18000,20,56,24,1,2.2777777777777777,64.21
10000,10000,20,59,16,1,3.875,21.85
10000,10000,20,50,32,0,4.166666666666667,33.17
10000,10000,80,20,16,1,1.1666666666666667,2.3
46000,14400,20,60,24,1,1.9583333333333333,92.88
10000,10000,50,37,34,0,1.0,4.99
46000,14400,20,27,32,0,4.75,285.5
23200,18000,80,42,16,0,1.8571428571428568,4.72
46000,14400,20,46,36,0,4.2,184.23
7200,24000,20,55,18,0,2.4615384615384617,49.05
30000,12000,100,21,20,0,3.0,4.11
23200,18000,50,22,28,0,4.125,18.09
23200,18000,50,21,36,1,1.2307692307692308,12.63
46000,14400,20,23,32,1,4.545454545454546,188.77
10000,10000,20,40,20,1,2.083333333333333,23.72
30000,12000,20,25,36,0,3.75,182.11
46000,14400,20,27,26,0,3.1481481481481484,262.84
23200,18000,80,13,14,0,1.1764705882352942,11.18
10000,10000,20,45,24,0,3.375,32.41
23200,18000,100,12,20,0,2.1111111111111107,6.69
7200,24000,50,30,36,1,1.5,13.45
7200,24000,100,11,20,0,2.8,3.44
30000,12000,80,52,26,1,1.4,4.78
10000,10000,20,30,22,1,4.5555555555555545,27.08
10000,10000,50,20,30,0,1.0,7.37
10000,10000,20,59,14,0,4.375,34.21
10000,10000,80,18,18,0,1.0,3.26
10000,10000,50,37,20,1,2.0,5.85
10000,10000,20,44,32,1,3.1428571428571432,21.75
23200,18000,20,33,26,1,1.6296296296296295,88.39
10000,10000,20,18,28,0,1.5882352941176472,55.96
30000,12000,20,28,22,0,1.9629629629629632,151.37
10000,10000,50,12,34,1,3.2,5.54
46000,14400,80,20,26,0,4.666666666666667,9.94
7200,24000,100,10,28,1,1.5,3.9
46000,14400,20,24,26,0,1.2888888888888892,318.48
30000,12000,50,54,26,1,1.375,9.76
7200,24000,50,20,20,1,4.666666666666667,6.31
46000,14400,80,19,28,1,2.2222222222222223,9.06
7200,24000,50,55,36,1,1.2,8.78
10000,10000,50,15,30,1,1.375,4.47
10000,10000,50,19,16,1,5.0,6.15
23200,18000,100,24,14,1,1.0,4.37
10000,10000,20,18,32,1,4.1,34.31
30000,12000,20,59,32,0,1.3888888888888888,79.66
10000,10000,50,16,14,0,1.1666666666666667,8.99
10000,10000,20,27,18,1,1.5,32.81
30000,12000,50,18,34,1,1.1428571428571428,12.05
23200,18000,20,30,22,0,1.7333333333333334,167.48
7200,24000,50,48,16,0,3.6,8.23
7200,24000,20,42,30,0,1.7142857142857142,54.16
46000,14400,20,28,20,0,1.4444444444444444,322.86
10000,10000,20,50,16,1,2.083333333333333,24.38
30000,12000,20,41,34,0,3.1428571428571432,98.29
23200,18000,50,20,26,1,1.7692307692307692,13.56
30000,12000,100,14,24,1,1.0,4.15
10000,10000,20,28,24,0,1.5333333333333334,41.31
30000,12000,20,32,32,0,2.555555555555556,131.25
7200,24000,100,13,14,0,1.1111111111111112,3.49
30000,12000,50,12,16,1,3.333333333333333,20.44
23200,18000,20,54,14,0,3.0476190476190474,139.75
30000,12000,20,56,26,0,1.1304347826086956,84.1
10000,10000,50,27,30,1,1.1666666666666667,4.38
10000,10000,20,30,30,1,1.5384615384615383,25.23
46000,14400,80,35,24,1,3.333333333333333,4.91
10000,10000,20,45,16,0,1.9230769230769231,36.25
30000,12000,50,56,22,0,4.2,13.58
23200,18000,50,42,20,1,2.875,8.59
7200,24000,50,39,18,1,1.375,4.82
23200,18000,50,58,18,1,4.166666666666667,9.5
46000,14400,100,21,28,1,2.6666666666666665,4.22
7200,24000,50,51,14,0,1.1111111111111112,8.58
23200,18000,20,57,26,0,1.3043478260869563,92.13
23200,18000,20,18,36,1,1.135135135135135,148.56
30000,12000,50,15,24,0,1.5625,22.38
30000,12000,50,60,16,1,1.5,9.31
7200,24000,80,22,18,0,1.0,4.75
46000,14400,20,54,34,1,2.25,93.25
46000,14400,20,60,32,1,2.6111111111111107,90.84
10000,10000,50,22,22,1,1.0,6.01
46000,14400,100,24,36,1,1.125,8.29
7200,24000,50,20,14,1,3.5,8.61
10000,10000,20,12,32,1,1.55,45.19
30000,12000,80,45,26,1,1.8,3.46
10000,10000,50,36,20,1,2.0,5.36
23200,18000,80,45,28,1,1.8,7.22
46000,14400,20,56,18,1,4.1,115.27
46000,14400,50,27,22,1,4.1,17.4
23200,18000,20,26,36,1,2.0869565217391304,106.37
46000,14400,100,19,36,0,1.5,6.9
10000,10000,20,18,18,1,2.2777777777777777,43.64
10000,10000,20,47,24,1,2.0,20.33
7200,24000,20,52,24,1,2.727272727272727,40.15
46000,14400,80,42,30,0,3.2,7.98
23200,18000,50,26,24,0,5.0,17.11
10000,10000,20,20,36,1,1.9230769230769231,38.69
30000,12000,20,33,32,0,2.5,132.92
10000,10000,20,55,18,1,3.0,19.34
10000,10000,50,31,30,1,1.0,9.66
10000,10000,80,30,20,0,1.0,4.48
46000,14400,50,24,18,0,4.25,32.38
46000,14400,100,11,32,0,4.666666666666667,7.25
30000,12000,50,51,14,0,1.0,14.58
7200,24000,20,12,14,0,3.2142857142857144,218.99
10000,10000,50,11,24,1,4.166666666666667,6.38
10000,10000,20,35,16,1,1.4705882352941178,29.22
7200,24000,20,54,36,1,1.818181818181818,37.92
30000,12000,20,36,20,1,2.0,81.64
30000,12000,20,17,20,0,2.142857142857143,250.43
10000,10000,20,42,28,1,2.875,21.19
7200,24000,20,35,36,1,1.7142857142857142,38.63
46000,14400,100,54,14,0,2.0,4.17
30000,12000,80,18,30,0,1.8571428571428568,6.41
30000,12000,50,54,14,1,1.0769230769230769,11.28
46000,14400,100,25,20,0,2.571428571428572,4.92
7200,24000,20,45,16,0,1.5,59.39
23200,18000,20,30,14,0,3.84,221.94
30000,12000,50,29,34,0,2.125,12.56
7200,24000,50,30,16,0,4.0,8.69
46000,14400,50,31,26,0,2.636363636363636,31.97
30000,12000,100,15,26,1,1.375,3.02
23200,18000,80,35,24,1,1.125,5.15
7200,24000,50,23,16,0,1.8,10.77
7200,24000,20,17,20,0,1.0285714285714285,121.89
46000,14400,20,27,32,0,2.1,291.43
46000,14400,50,21,30,1,1.1052631578947372,22.12
7200,24000,20,10,32,0,1.5,165.66
10000,10000,20,54,28,0,1.8888888888888888,28.15
10000,10000,50,34,20,1,2.0,5.56
30000,12000,20,23,30,1,1.9230769230769231,97.87
7200,24000,50,26,18,0,4.0,9.65
10000,10000,50,10,20,1,3.125,6.38
7200,24000,80,29,20,1,1.8,5.41
30000,12000,80,55,24,0,1.0,6.83
30000,12000,50,25,24,0,1.6666666666666667,15.23
46000,14400,20,52,36,0,2.2,149.86
30000,12000,80,12,24,0,1.25,8.61
23200,18000,100,24,30,1,1.5,4.4
30000,12000,20,51,16,0,1.76,110.23
46000,14400,100,12,36,0,1.0,7.93
23200,18000,80,36,26,0,1.0,6.8
23200,18000,100,32,18,1,1.2857142857142858,3.08
23200,18000,100,11,20,1,2.875,4.54
10000,10000,20,30,34,1,4.714285714285714,31.3
30000,12000,80,30,26,1,2.8,4.03
7200,24000,50,36,18,0,3.6,6.62
10000,10000,20,60,34,1,4.0,20.2
10000,10000,20,44,30,1,1.4545454545454546,22.01
46000,14400,80,57,26,0,1.6666666666666667,7.47
30000,12000,80,23,22,1,2.833333333333333,4.49
46000,14400,50,15,20,1,2.421052631578948,26.11
46000,14400,80,21,32,1,2.8571428571428568,6.69
46000,14400,80,18,22,1,2.6,10.04
30000,12000,50,17,28,0,1.0,18.88
46000,14400,50,40,20,0,1.6428571428571428,18.2
46000,14400,100,25,22,0,3.0,6.15
10000,10000,20,35,30,1,1.1428571428571428,24.43
7200,24000,20,34,30,0,1.05,59.74
46000,14400,80,11,36,0,2.6,12.35
7200,24000,80,20,36,1,1.4,6.41
46000,14400,80,44,30,0,2.1666666666666665,9.28
23200,18000,50,39,14,1,4.375,12.92
23200,18000,50,35,36,1,1.875,11.67
7200,24000,20,27,20,1,2.0,49.47
30000,12000,50,33,26,0,2.0,13.96
10000,10000,50,15,20,1,1.3,5.21
23200,18000,80,39,20,0,1.125,5.85
10000,10000,80,12,28,1,1.4,3.57
46000,14400,20,11,34,1,1.0307692307692309,325.97
46000,14400,100,44,20,1,1.8333333333333333,3.4
30000,12000,20,46,28,0,1.0,92.9
46000,14400,80,54,24,1,1.8333333333333333,6.24
30000,12000,50,44,28,0,1.625,12.72
30000,12000,20,60,24,0,4.166666666666667,83.73
7200,24000,80,13,20,0,3.6,4.14
30000,12000,100,57,22,0,1.0,5.33
46000,14400,100,14,16,0,3.555555555555556,9.82
10000,10000,100,18,16,1,1.2,2.67
30000,12000,50,47,30,0,4.0,13.2
7200,24000,100,22,24,0,1.2,3.27
46000,14400,50,54,26,0,3.571428571428572,19.73
30000,12000,80,33,32,0,1.1666666666666667,5.32
46000,14400,80,38,24,0,2.142857142857143,7.26
10000,10000,50,37,26,0,1.4,4.57
10000,10000,20,60,20,1,2.0,17.81
23200,18000,80,11,30,1,3.7142857142857135,5.49
23200,18000,20,40,24,0,1.3571428571428572,126.7
30000,12000,50,42,24,0,2.0,13.02
10000,10000,20,47,22,1,2.2,20.26
7200,24000,20,60,36,1,1.6363636363636365,43.03
46000,14400,80,46,14,0,4.166666666666667,7.11
23200,18000,50,48,34,0,3.8,14.76
23200,18000,100,18,18,1,3.1666666666666665,5.01
10000,10000,50,24,30,1,1.3333333333333333,4.53
46000,14400,80,57,26,1,1.6666666666666667,6.3
23200,18000,100,30,26,0,1.1666666666666667,3.51
30000,12000,80,23,18,0,3.333333333333333,7.12
23200,18000,20,45,20,1,1.2666666666666666,77.08
7200,24000,50,48,22,1,1.2857142857142858,7.19
10000,10000,20,54,20,1,1.2307692307692308,25.27
10000,10000,20,54,20,0,1.2307692307692308,33.66
46000,14400,100,14,34,1,2.0,7.47
46000,14400,80,11,32,0,1.0625,11.72
30000,12000,20,33,34,1,2.647058823529412,71.89
10000,10000,20,32,16,1,2.066666666666667,30.77
23200,18000,20,60,14,1,1.92,84.92
30000,12000,100,18,22,0,2.1666666666666665,5.06
7200,24000,20,39,22,1,1.5,38.27
7200,24000,20,42,30,0,2.727272727272727,54.84
46000,14400,80,55,18,1,2.833333333333333,6.93
10000,10000,50,18,32,1,2.4,5.91
7200,24000,80,15,30,0,1.5,4.48
30000,12000,100,28,22,0,2.0,4.99
46000,14400,100,14,20,0,1.1428571428571428,7.36
10000,10000,20,18,26,0,3.4166666666666665,59.48
30000,12000,80,36,18,1,2.1666666666666665,4.03
30000,12000,20,56,30,1,1.3,53.66
23200,18000,20,35,30,1,3.055555555555556,81.73
46000,14400,50,40,28,0,3.5,20.12
7200,24000,20,19,32,1,3.0,54.68
23200,18000,100,31,30,0,1.1666666666666667,4.11
10000,10000,20,60,36,1,1.625,23.21
23200,18000,50,38,16,0,3.2222222222222223,15.25
23200,18000,100,52,18,1,1.0,5.22
7200,24000,50,20,36,1,2.6666666666666665,8.91
23200,18000,80,30,16,0,1.0909090909090908,6.34
10000,10000,20,20,14,0,4.428571428571429,76.85
10000,10000,20,42,30,1,3.8571428571428568,20.81
10000,10000,50,35,34,0,1.0,4.9
46000,14400,50,42,36,0,1.6,18.63
30000,12000,20,16,34,1,1.3142857142857145,128.99
23200,18000,50,49,14,0,4.714285714285714,17.17
46000,14400,50,22,34,1,1.25,17.25
30000,12000,20,14,30,1,1.1904761904761905,143.62
7200,24000,20,27,34,0,3.636363636363636,69.65
10000,10000,50,30,20,0,1.6666666666666667,5.27
7200,24000,80,48,14,0,1.0,5.51
30000,12000,50,33,32,0,5.0,14.29
30000,12000,20,55,24,1,3.8461538461538463,58.54
7200,24000,80,59,14,1,1.2,5.35
30000,12000,20,24,14,1,3.321428571428572,149.92
46000,14400,20,34,26,0,1.0476190476190477,230.57
23200,18000,80,25,16,1,2.0,5.95
10000,10000,50,30,22,1,1.6666666666666667,3.72
7200,24000,50,39,20,0,1.0,6.54
23200,18000,20,51,16,0,4.235294117647058,134.12
23200,18000,50,37,14,0,3.6666666666666665,16.3
30000,12000,20,16,32,0,1.2432432432432432,246.38
23200,18000,80,20,24,0,2.7142857142857144,6.1
10000,10000,20,55,28,0,4.166666666666667,29.29
30000,12000,50,27,34,1,3.1428571428571432,13.65
46000,14400,20,40,20,1,1.5833333333333333,132.72
23200,18000,20,42,16,0,4.5555555555555545,152.91
30000,12000,50,60,32,0,2.0,10.47
23200,18000,20,31,34,1,1.1724137931034482,87.28
10000,10000,20,16,32,0,2.066666666666667,63.56
46000,14400,50,16,28,1,1.7777777777777777,21.24
23200,18000,20,34,30,1,4.533333333333333,84.11
