x_length,y_length,grid_step,n_nodes,n_cores,single_precision,subdomain_ratio,time2
10000,10000,20,26,22,0,3.4545454545454546,42.07
23200,18000,50,44,34,1,1.0,4.88
7200,24000,80,24,28,0,1.0,2.11
7200,24000,20,24,36,0,4.090909090909091,66.47
46000,14400,80,34,34,1,3.2,2.89
10000,10000,20,29,32,0,3.875,35.59
7200,24000,20,16,36,0,2.2222222222222223,109.32
23200,18000,50,46,14,1,1.6666666666666667,6.77
23200,18000,80,40,34,1,1.6,1.68
10000,10000,50,36,32,1,1.2,2.2
23200,18000,50,15,22,0,4.6,19.23
7200,24000,100,43,14,0,1.0,1.13
30000,12000,80,27,24,0,2.1666666666666665,3.2
46000,14400,80,24,34,0,4.6,5.42
10000,10000,100,11,16,0,1.5,1.43
23200,18000,20,55,26,0,4.0,79.76
46000,14400,80,44,22,1,1.625,2.51
30000,12000,50,44,26,1,1.4444444444444444,4.95
46000,14400,50,51,26,1,1.6363636363636365,6.53
30000,12000,100,18,20,1,4.0,1.71
30000,12000,50,42,30,1,1.75,4.75
7200,24000,80,21,22,1,1.1428571428571428,1.59
46000,14400,100,33,34,0,1.5,2.39
23200,18000,50,15,36,1,3.0,9.66
23200,18000,100,11,20,0,2.333333333333333,3.97
30000,12000,20,45,32,0,1.55,78.96
46000,14400,50,48,30,0,2.2222222222222223,11.3
46000,14400,50,50,28,1,1.4545454545454546,6.84
30000,12000,80,32,24,1,1.8333333333333333,1.98
7200,24000,50,16,16,0,1.2,10.03
30000,12000,80,48,14,0,2.1666666666666665,2.9
46000,14400,50,43,30,0,2.333333333333333,11.74
30000,12000,80,45,24,0,1.3333333333333333,2.28
46000,14400,50,48,36,1,1.8888888888888888,6.21
10000,10000,20,44,24,1,1.0,16.56
30000,12000,50,50,18,1,1.7777777777777777,4.8
46000,14400,80,45,26,1,2.333333333333333,2.44
23200,18000,20,45,16,0,3.6,125.65
46000,14400,50,35,24,0,1.5,13.84
7200,24000,100,15,18,1,2.4,1.26
10000,10000,20,57,14,1,2.363636363636364,18.09
23200,18000,20,40,24,0,3.2222222222222223,111.6
10000,10000,50,48,30,1,1.0,1.87
23200,18000,20,30,18,1,1.7575757575757576,97.55
23200,18000,100,24,32,0,1.8,2.22
23200,18000,20,18,18,0,2.9090909090909087,270.27
46000,14400,50,33,28,1,2.7,9.17
30000,12000,20,39,22,0,3.1666666666666665,103.14
30000,12000,50,21,16,0,4.2,15.35
30000,12000,20,36,22,0,1.0303030303030305,109.45
30000,12000,20,48,34,1,1.8235294117647056,39.43
23200,18000,100,39,16,0,1.5,1.92
7200,24000,20,24,18,0,2.0454545454545454,84.61
23200,18000,50,36,14,1,3.3,7.77
10000,10000,50,33,26,1,1.1666666666666667,2.2
7200,24000,50,48,24,1,1.1428571428571428,2.65
7200,24000,20,35,32,1,1.2941176470588236,27.9
23200,18000,20,22,32,1,1.8571428571428568,96.45
7200,24000,20,13,20,1,5.0,82.44
23200,18000,20,44,14,1,1.625,86.44
46000,14400,50,28,32,1,3.555555555555556,9.68
46000,14400,20,29,14,1,1.5490196078431373,208.16
7200,24000,20,20,22,1,1.3333333333333333,50.89
30000,12000,50,15,14,0,2.625,22.92
10000,10000,100,12,16,0,1.3333333333333333,1.4
46000,14400,100,11,36,0,1.0833333333333333,5.17
46000,14400,20,30,36,0,2.625,233.45
46000,14400,80,32,16,0,1.5454545454545454,5.26
7200,24000,50,44,24,1,2.6,2.5
23200,18000,20,18,32,1,1.2972972972972974,119.77
30000,12000,50,20,20,0,2.5,14.2
23200,18000,20,13,20,1,3.4117647058823533,213.78
23200,18000,50,39,28,1,3.6666666666666665,5.57
30000,12000,20,30,14,0,2.3666666666666667,180.08
46000,14400,50,37,26,1,2.1818181818181817,8.35
30000,12000,80,60,18,0,1.8,2.14
10000,10000,20,28,32,0,1.1333333333333333,36.7
46000,14400,50,51,16,0,4.75,13.34
7200,24000,20,42,26,0,2.3076923076923075,43.05
46000,14400,20,26,36,1,2.333333333333333,138.84
7200,24000,20,23,20,0,1.3846153846153846,82.37
46000,14400,20,39,24,0,1.1,183.44
10000,10000,50,17,28,1,1.5714285714285714,3.08
7200,24000,80,25,22,1,1.3333333333333333,2.34
30000,12000,100,27,20,1,1.6666666666666667,1.41
7200,24000,20,22,26,1,1.0,43.98
10000,10000,20,24,22,1,2.066666666666667,26.82
46000,14400,50,23,32,1,2.333333333333333,10.94
7200,24000,50,40,36,1,1.8,2.67
23200,18000,80,50,18,1,1.8333333333333333,1.95
7200,24000,80,30,36,0,1.0,2.71
46000,14400,100,24,14,1,1.9,2.72
23200,18000,50,47,34,1,1.8571428571428568,4.54
7200,24000,50,17,14,1,1.4285714285714286,6.64
7200,24000,50,58,30,0,1.4,3.32
46000,14400,20,24,16,1,2.1111111111111107,219.73
46000,14400,100,12,34,1,1.0833333333333333,3.02
30000,12000,20,35,26,0,1.826086956521739,104.04
10000,10000,20,36,36,0,4.5,29.38
30000,12000,80,21,14,1,1.7,3.31
23200,18000,80,21,36,0,1.25,4.11
7200,24000,80,29,20,0,1.8,2.83
46000,14400,80,17,14,0,2.75,9.65
7200,24000,80,24,16,1,1.8333333333333333,1.66
30000,12000,80,30,16,1,2.142857142857143,2.47
46000,14400,100,18,34,1,1.625,2.35
30000,12000,50,60,20,0,1.3333333333333333,6.26
10000,10000,20,44,18,1,1.6923076923076923,18.11
46000,14400,20,46,36,1,1.0,73.91
7200,24000,20,28,34,1,4.5,32.64
46000,14400,20,22,32,0,2.21875,280.04
30000,12000,50,60,36,1,1.8333333333333333,3.32
10000,10000,20,23,28,1,1.2352941176470589,25.19
7200,24000,50,42,30,0,1.8,4.38
46000,14400,20,21,36,0,1.8529411764705883,294.11
30000,12000,20,60,34,0,1.9333333333333331,60.94
30000,12000,50,24,28,0,1.6363636363636365,10.71
30000,12000,100,20,14,0,3.5,2.91
10000,10000,20,33,30,1,3.0,18.44
10000,10000,20,31,26,1,4.75,21.06
7200,24000,80,39,18,0,1.2,2.62
10000,10000,50,20,36,1,2.2,2.61
7200,24000,50,27,30,1,2.8,3.29
30000,12000,20,19,30,0,3.9,177.95
46000,14400,50,48,28,0,4.666666666666667,11.32
30000,12000,20,30,20,0,3.75,133.29
7200,24000,80,25,24,0,1.8,2.78
30000,12000,20,15,34,0,1.1,249.17
30000,12000,100,14,20,0,3.5,2.98
23200,18000,100,35,28,1,1.6,1.23
30000,12000,20,12,20,1,4.166666666666667,196.8
10000,10000,80,12,32,1,1.4,1.31
46000,14400,50,36,20,1,1.0,9.61
30000,12000,50,28,16,0,4.625,12.83
10000,10000,100,20,16,0,1.2,1.04
7200,24000,50,42,26,1,2.2,2.95
10000,10000,20,52,36,1,3.333333333333333,13.21
30000,12000,20,39,16,1,2.28,73.31
23200,18000,50,24,24,1,2.9,7.63
46000,14400,100,19,24,0,2.7142857142857144,3.78
7200,24000,20,37,36,1,3.0,25.07
7200,24000,80,17,18,1,1.25,1.85
23200,18000,20,46,28,0,2.1578947368421053,96.43
30000,12000,50,19,14,0,3.5,19.1
46000,14400,50,40,32,0,4.0,12.69
46000,14400,50,18,26,0,4.636363636363637,23.89
30000,12000,50,25,28,0,5.0,10.59
46000,14400,50,21,36,1,3.4,11.48
30000,12000,50,20,22,1,3.0,8.31
46000,14400,100,27,22,0,2.833333333333333,3.01
46000,14400,80,45,28,1,3.0,2.48
23200,18000,20,21,36,1,1.2424242424242424,97.26
7200,24000,50,39,30,0,1.1428571428571428,4.6
30000,12000,20,34,16,0,1.1891891891891893,141.79
7200,24000,50,20,22,1,1.4,4.41
7200,24000,50,20,16,0,4.0,8.61
7200,24000,50,15,18,0,3.5,9.63
30000,12000,50,16,32,1,1.2,8.89
7200,24000,80,32,14,0,2.2,2.08
7200,24000,80,20,16,1,1.5714285714285714,1.81
46000,14400,50,27,28,0,3.2,16.95
10000,10000,80,18,16,0,1.1666666666666667,1.86
30000,12000,20,40,32,1,2.055555555555556,50.85
23200,18000,50,34,28,0,1.0833333333333333,9.69
46000,14400,80,44,36,1,1.1428571428571428,2.26
23200,18000,20,28,30,0,1.1875,146.15
23200,18000,80,17,14,1,1.5384615384615383,4.22
30000,12000,50,50,28,0,2.5,6.52
7200,24000,20,51,20,1,2.142857142857143,25.16
10000,10000,20,37,18,1,2.0769230769230766,20.97
23200,18000,50,44,36,1,2.0,4.91
23200,18000,20,44,18,1,3.2,67.84
46000,14400,20,54,34,1,4.5,70.19
30000,12000,20,32,32,1,2.555555555555556,59.3
7200,24000,100,18,22,0,1.6,1.44
46000,14400,80,50,26,0,1.8333333333333333,3.47
7200,24000,50,20,20,0,4.666666666666667,7.29
30000,12000,100,60,20,0,1.2,1.18
7200,24000,20,31,22,1,1.6842105263157894,35.23
30000,12000,80,39,26,1,1.8,2.01
7200,24000,50,39,32,1,2.2,2.85
23200,18000,20,36,30,1,1.9090909090909087,62.26
7200,24000,20,57,24,1,3.0,20.86
30000,12000,50,32,16,1,1.2,7.25
10000,10000,20,60,22,0,2.75,21.77
30000,12000,100,38,16,0,1.0,1.88
7200,24000,80,15,18,0,3.6,2.86
7200,24000,50,13,30,1,3.4285714285714284,5.66
7200,24000,20,60,28,1,1.1333333333333333,19.59
10000,10000,20,58,36,1,4.0,16.02
10000,10000,20,45,14,1,3.0,21.96
10000,10000,50,36,18,1,1.1428571428571428,2.54
10000,10000,50,25,18,0,2.1666666666666665,4.63
10000,10000,50,42,14,1,1.2857142857142858,2.65
10000,10000,50,30,28,1,1.8,2.44
10000,10000,50,11,16,0,2.7777777777777777,8.4
46000,14400,100,10,22,1,1.7692307692307692,3.83
23200,18000,50,22,34,1,3.375,7.49
23200,18000,20,22,36,0,3.2,175.75
46000,14400,20,16,36,0,1.775,375.08
46000,14400,20,23,20,1,3.70967741935484,194.05
46000,14400,20,46,30,0,1.2258064516129032,146.4
30000,12000,80,11,28,0,1.0,5.97
23200,18000,100,23,30,1,1.0,1.55
10000,10000,20,40,14,1,2.2142857142857144,24.51
30000,12000,80,39,30,1,1.6,1.67
7200,24000,20,42,20,1,2.571428571428572,28.66
30000,12000,80,16,32,1,1.2222222222222223,2.81
10000,10000,50,45,32,0,1.0,2.57
23200,18000,80,18,30,0,2.2857142857142856,4.47
23200,18000,50,45,32,1,2.142857142857143,5.34
46000,14400,50,18,28,0,3.583333333333333,23.62
23200,18000,50,56,20,0,1.181818181818182,7.43
30000,12000,20,48,32,1,1.7222222222222223,41.11
10000,10000,20,11,36,0,5.0,83.8
23200,18000,80,28,36,1,1.6666666666666667,2.19
30000,12000,80,27,28,1,1.4285714285714286,2.05
10000,10000,20,40,18,0,2.25,31.95
46000,14400,50,48,36,1,1.4,7.18
30000,12000,80,46,28,0,1.6,2.27
10000,10000,20,48,26,0,2.2222222222222223,24.46
7200,24000,80,26,18,1,2.0,1.45
23200,18000,80,40,16,0,2.0,3.21
7200,24000,80,29,16,0,2.2,2.05
23200,18000,20,23,36,1,3.3684210526315788,89.86
7200,24000,50,27,36,1,2.4,3.06
30000,12000,50,24,34,1,1.7,5.98
30000,12000,80,40,24,1,1.5,1.85
23200,18000,80,26,18,1,3.6666666666666665,2.82
7200,24000,20,46,30,1,4.5,23.34
10000,10000,80,18,22,1,1.2,1.28
23200,18000,50,36,28,0,1.0,9.17
30000,12000,80,50,26,0,1.1666666666666667,2.07
23200,18000,50,21,18,0,1.4705882352941178,15.76
23200,18000,50,43,36,1,1.0,4.92
30000,12000,20,45,36,1,1.1363636363636365,41.22
23200,18000,20,28,32,0,1.4642857142857142,143.07
30000,12000,50,29,16,1,4.625,8.05
10000,10000,20,36,20,1,2.8181818181818183,20.28
7200,24000,50,21,14,0,2.6666666666666665,8.9
7200,24000,20,54,20,0,2.3076923076923075,38.16
23200,18000,80,18,22,1,1.0833333333333333,3.27
23200,18000,50,45,16,1,4.285714285714286,6.45
10000,10000,20,51,14,1,3.888888888888889,19.82
46000,14400,50,28,30,1,4.75,10.33
30000,12000,80,29,14,0,1.2,3.83
23200,18000,50,24,16,0,1.9333333333333331,15.23
7200,24000,20,34,28,0,1.0,52.91
30000,12000,50,50,28,0,1.1111111111111112,6.87
10000,10000,20,15,26,1,1.7368421052631582,37.4
30000,12000,50,54,22,1,4.4,4.57
7200,24000,20,30,32,1,1.1,31.37
46000,14400,20,49,24,1,2.16,82.1
10000,10000,20,60,28,1,5.0,12.62
7200,24000,80,18,16,0,2.5,2.79
30000,12000,100,21,32,1,2.0,1.43
10000,10000,50,35,28,0,1.4,3.01
7200,24000,100,26,24,1,1.0,0.89
7200,24000,20,30,24,1,1.5,33.5
10000,10000,20,14,24,0,1.3478260869565215,71.5
7200,24000,20,45,28,0,1.1764705882352942,39.92
30000,12000,50,26,32,0,2.0,10.0
46000,14400,20,37,16,1,1.3777777777777778,144.54
30000,12000,100,50,18,0,1.0,1.86
30000,12000,80,17,14,1,3.25,3.73
10000,10000,20,50,32,0,2.8571428571428568,22.55
30000,12000,20,21,24,1,1.606060606060606,99.12
7200,24000,50,36,22,0,1.7142857142857142,4.55
46000,14400,20,21,34,0,1.2857142857142858,286.87
30000,12000,50,15,16,0,1.5,19.94
7200,24000,80,30,34,0,1.0,2.74
23200,18000,80,33,18,0,2.6666666666666665,3.36
7200,24000,20,42,16,0,1.0,54.54
7200,24000,20,16,20,1,1.5,66.34
7200,24000,80,24,14,1,3.0,1.76
7200,24000,20,27,18,1,4.285714285714286,44.37
7200,24000,50,27,16,0,2.25,6.42
30000,12000,80,26,30,1,2.8,2.07
7200,24000,50,11,28,0,2.0,10.45
30000,12000,20,15,32,1,2.066666666666667,121.19
10000,10000,20,30,24,0,2.25,35.52
46000,14400,100,52,36,1,1.2,2.21
10000,10000,20,53,16,0,3.4444444444444446,28.34
46000,14400,80,60,30,1,2.2,2.36
30000,12000,100,17,34,0,1.1428571428571428,2.44
46000,14400,50,29,26,0,2.8181818181818183,15.84
46000,14400,20,45,20,1,3.1666666666666665,99.39
30000,12000,20,17,32,0,4.888888888888889,219.82
30000,12000,20,15,28,1,2.3666666666666667,127.1
7200,24000,20,21,18,1,1.4285714285714286,55.95
23200,18000,80,35,14,1,3.333333333333333,2.75
7200,24000,100,28,18,1,1.2,0.95
10000,10000,50,15,22,0,3.0,5.71
7200,24000,20,40,26,0,3.272727272727273,45.1
10000,10000,20,51,32,0,1.4,23.89
7200,24000,100,21,16,1,2.0,1.05
23200,18000,100,19,26,1,2.0,1.7
30000,12000,100,47,20,0,1.0,1.42
7200,24000,50,25,32,0,1.0,5.87
10000,10000,20,44,20,1,1.8333333333333333,17.52
7200,24000,20,21,36,0,1.1363636363636365,76.23
30000,12000,80,40,20,0,1.2857142857142858,2.55
46000,14400,50,55,36,1,1.875,6.13
10000,10000,20,22,36,1,2.4545454545454546,23.54
23200,18000,20,53,32,0,2.25,79.53
46000,14400,50,56,20,0,2.3,10.57
7200,24000,20,50,16,1,3.75,29.59
10000,10000,50,20,22,1,3.6,2.98
7200,24000,100,20,24,1,1.4,0.98
23200,18000,50,17,18,0,1.1904761904761905,19.06
30000,12000,20,39,36,0,1.2727272727272727,95.84
7200,24000,80,12,16,0,3.6666666666666665,3.81
46000,14400,100,21,36,1,3.2,2.08
23200,18000,20,17,20,1,1.1153846153846154,159.0
23200,18000,80,36,24,1,1.4285714285714286,1.93
7200,24000,20,57,36,0,1.6363636363636365,31.9
7200,24000,100,36,14,0,1.2,1.17
10000,10000,20,43,36,1,1.181818181818182,14.56
46000,14400,20,30,26,1,2.814814814814815,127.41
30000,12000,100,46,22,1,1.2,1.3
7200,24000,20,33,30,0,4.0,51.4
23200,18000,20,18,22,0,4.2,242.76
23200,18000,20,38,32,0,1.0714285714285714,110.43
10000,10000,50,15,16,1,4.166666666666667,4.35
10000,10000,20,12,16,0,1.3225806451612905,107.52
7200,24000,20,30,26,0,1.35,56.81
7200,24000,20,13,14,1,1.108695652173913,113.42
46000,14400,100,11,14,0,1.0,7.71
7200,24000,20,30,28,1,1.7647058823529411,32.33
46000,14400,100,36,24,1,2.8,1.7
46000,14400,50,43,36,1,2.625,6.69
30000,12000,80,10,16,0,1.5333333333333334,8.18
23200,18000,20,44,28,1,3.25,54.68
46000,14400,50,48,34,0,2.375,10.41
7200,24000,50,32,26,0,1.0,5.06
23200,18000,50,11,34,0,4.2,22.8
46000,14400,50,60,16,0,1.3571428571428572,11.88
10000,10000,20,11,22,1,2.0454545454545454,53.73
30000,12000,50,35,18,1,1.818181818181818,6.21
7200,24000,50,19,22,1,1.0833333333333333,4.83
46000,14400,100,32,18,1,3.1666666666666665,2.09
10000,10000,50,36,18,1,2.2,2.43
30000,12000,100,48,22,1,1.2,1.04
30000,12000,50,29,36,1,2.0,6.55
30000,12000,80,40,26,1,1.8,1.92
30000,12000,100,57,22,1,1.0,1.16
10000,10000,80,14,18,1,2.0,1.43
30000,12000,100,14,36,0,2.8,2.83
7200,24000,20,32,36,1,1.375,28.92
7200,24000,20,50,34,0,1.2857142857142858,36.44
46000,14400,80,50,26,0,1.5714285714285714,3.36
7200,24000,50,26,28,1,1.375,3.66
7200,24000,80,26,32,0,1.0,2.93
7200,24000,50,12,20,0,1.125,10.96
23200,18000,80,40,36,0,1.1666666666666667,2.82
23200,18000,80,42,20,1,2.8,1.99
23200,18000,50,27,30,1,1.4166666666666667,7.17
46000,14400,20,43,32,1,4.4375,83.36
7200,24000,20,30,34,1,3.272727272727273,30.36
7200,24000,20,59,28,1,2.5,21.17
23200,18000,80,45,34,0,1.6,2.38
46000,14400,20,55,36,1,2.05,65.16
10000,10000,20,44,20,0,1.8333333333333333,28.28
46000,14400,100,14,34,0,1.3,4.39
46000,14400,20,25,22,1,3.7142857142857135,169.01
46000,14400,20,33,20,0,4.333333333333333,227.71
7200,24000,50,44,18,0,2.1666666666666665,4.1
30000,12000,50,13,22,1,4.6,11.74
30000,12000,50,42,30,0,1.75,7.57
7200,24000,20,55,32,0,2.2,33.41
10000,10000,20,45,20,0,1.5384615384615383,27.19
46000,14400,20,44,18,0,1.3,187.38
7200,24000,20,50,30,0,2.0,35.29
7200,24000,20,32,16,0,2.5,70.71
7200,24000,20,48,18,0,3.333333333333333,43.64
23200,18000,20,56,14,0,4.0,119.42
10000,10000,50,60,16,1,1.0,2.25
10000,10000,50,12,30,0,2.6666666666666665,6.35
30000,12000,20,48,28,1,1.04,44.78
23200,18000,80,36,28,0,2.4,3.13
23200,18000,20,34,24,1,4.235294117647058,72.54
10000,10000,20,28,18,0,1.5882352941176472,42.72
10000,10000,20,44,26,1,1.7272727272727273,16.1
7200,24000,50,28,26,1,3.6,3.56
7200,24000,20,16,28,0,2.142857142857143,103.76
23200,18000,100,15,22,0,1.875,3.09
46000,14400,50,11,32,1,2.2777777777777777,19.9
30000,12000,20,17,28,1,1.5142857142857142,114.09
23200,18000,50,10,16,0,2.090909090909091,34.69
10000,10000,50,20,28,1,2.4,2.88
30000,12000,50,14,18,1,1.9411764705882355,12.4
46000,14400,50,13,14,1,3.5,28.78
10000,10000,100,18,20,1,1.0,0.88
30000,12000,80,36,22,1,1.0,1.93
23200,18000,20,23,34,1,1.9230769230769231,89.01
46000,14400,20,31,28,0,2.96,216.35
10000,10000,20,24,22,1,1.1,27.37
30000,12000,80,20,16,1,3.2857142857142856,3.17
46000,14400,50,26,36,1,4.375,9.78
10000,10000,20,13,16,0,1.2258064516129032,99.47
7200,24000,50,52,14,1,3.6,3.3
7200,24000,50,42,30,0,1.0,4.21
23200,18000,80,18,22,0,1.0833333333333333,4.84
46000,14400,100,11,34,0,4.5,5.35
30000,12000,50,10,18,0,1.1538461538461535,26.95
23200,18000,50,23,28,0,1.0666666666666669,12.8
23200,18000,20,20,18,0,2.081081081081081,249.55
10000,10000,20,13,36,1,2.9230769230769242,36.73
30000,12000,80,19,30,1,1.7142857142857142,2.56
23200,18000,80,46,14,0,1.1111111111111112,3.3
46000,14400,50,49,36,0,2.25,10.47
10000,10000,20,45,36,0,1.181818181818182,24.3
46000,14400,100,42,32,0,1.3333333333333333,2.14
46000,14400,50,23,30,0,1.0526315789473684,18.69
23200,18000,20,14,36,0,1.4864864864864864,273.46
23200,18000,50,21,32,1,3.625,8.11
30000,12000,80,44,28,1,1.0,1.67
46000,14400,80,12,28,0,4.375,9.46
46000,14400,100,21,36,1,1.25,1.93
23200,18000,80,39,28,0,2.0,3.03
10000,10000,20,18,26,1,1.4210526315789471,31.78
46000,14400,50,22,14,0,1.2307692307692308,29.1
10000,10000,80,33,14,0,1.0,1.43
7200,24000,20,12,32,1,1.8,69.4
10000,10000,80,36,14,1,1.0,1.14
46000,14400,50,35,28,0,1.2857142857142858,13.83
30000,12000,50,33,26,1,4.5,5.87
30000,12000,100,33,14,0,2.8,2.14
7200,24000,20,57,28,1,1.2857142857142858,21.15
23200,18000,20,55,24,1,1.5909090909090908,49.96
7200,24000,20,38,30,1,3.6,27.44
30000,12000,50,29,36,0,3.333333333333333,9.08
46000,14400,100,30,36,1,2.2,1.65
7200,24000,80,33,16,1,1.1666666666666667,2.47
30000,12000,100,12,34,0,3.4,3.11
7200,24000,50,57,14,1,1.25,3.28
23200,18000,100,33,16,1,2.8,1.6
10000,10000,50,36,34,1,1.0,1.97
30000,12000,20,20,18,1,4.0,124.9
7200,24000,50,17,30,1,4.8,4.65
23200,18000,50,39,30,1,2.125,5.42
10000,10000,20,25,36,1,2.7,21.27
23200,18000,80,57,30,1,1.2,1.49
30000,12000,80,35,22,0,1.6666666666666667,2.61
46000,14400,50,55,18,0,1.0,11.24
30000,12000,20,59,26,1,1.0869565217391304,39.04
30000,12000,80,25,18,1,1.2,2.54
10000,10000,80,24,24,1,1.0,1.1
23200,18000,20,31,26,1,1.088235294117647,77.17
46000,14400,20,18,20,1,2.875,245.14
7200,24000,80,36,20,1,1.4,2.25
10000,10000,20,15,16,0,1.64,84.6
7200,24000,20,60,20,0,1.6,34.36
23200,18000,20,54,32,1,3.0,44.14
30000,12000,80,22,26,0,3.4,3.51
10000,10000,80,24,20,1,1.2,1.15
10000,10000,20,11,24,0,1.8636363636363635,90.69
7200,24000,20,45,16,1,2.25,32.0
46000,14400,80,11,14,1,4.333333333333333,8.83
23200,18000,20,48,22,1,1.25,58.25
10000,10000,50,24,20,0,2.0,4.26
46000,14400,50,40,30,0,1.5,12.28
10000,10000,20,55,34,0,1.5555555555555556,20.41
7200,24000,20,50,14,0,1.0416666666666667,53.41
23200,18000,80,48,14,1,1.5,2.34
46000,14400,80,40,24,0,2.833333333333333,3.71
23200,18000,80,44,26,1,2.2,1.89
10000,10000,50,30,14,0,3.2,4.41
10000,10000,20,58,30,0,2.125,21.13
46000,14400,80,13,14,1,3.1538461538461537,7.53
46000,14400,80,43,18,1,1.3,2.91
7200,24000,50,51,24,1,1.1428571428571428,2.53
10000,10000,20,36,30,0,1.5,29.58
23200,18000,80,32,24,0,1.0,3.06
10000,10000,50,40,18,1,2.2,2.22
23200,18000,50,38,34,0,1.4444444444444444,8.67
7200,24000,50,13,16,1,4.0,7.47
10000,10000,20,27,28,0,2.4545454545454546,36.99
10000,10000,20,15,26,0,1.7368421052631582,65.18
46000,14400,50,28,30,0,2.1666666666666665,16.0
7200,24000,50,40,20,0,2.333333333333333,4.1
30000,12000,20,49,26,1,1.3043478260869563,45.21
30000,12000,50,55,16,0,4.5,7.57
46000,14400,20,35,32,0,3.55,186.96
30000,12000,20,54,30,0,1.1363636363636365,67.5
30000,12000,80,46,30,1,1.0,1.66
30000,12000,20,53,30,0,1.4,69.32
30000,12000,20,20,20,1,1.6216216216216215,114.62
10000,10000,50,33,34,1,1.2,1.93
10000,10000,50,36,26,0,1.6,3.04
10000,10000,20,26,36,1,3.0,21.37
10000,10000,50,44,24,0,1.0,2.76
30000,12000,20,30,36,0,1.32,134.85
10000,10000,50,34,34,1,1.0,2.04
46000,14400,80,39,24,0,4.4,3.95
10000,10000,20,60,30,1,5.0,12.5
30000,12000,20,17,18,0,2.6666666666666665,247.46
46000,14400,80,34,36,0,3.2,4.0
10000,10000,20,30,18,0,1.3888888888888888,41.0
30000,12000,100,28,14,1,1.25,1.69
10000,10000,20,45,20,0,1.0,28.29
30000,12000,50,40,24,0,2.8571428571428568,7.71
23200,18000,20,45,30,0,1.9,91.76
30000,12000,20,33,24,0,1.5185185185185186,114.02
10000,10000,20,15,18,1,3.4375,47.07
46000,14400,50,34,20,0,1.4375,15.17
46000,14400,50,24,26,0,3.4545454545454546,18.74
7200,24000,50,24,16,0,1.8,6.98
7200,24000,20,53,34,1,1.9090909090909087,19.62
30000,12000,50,48,24,1,1.2,4.62
30000,12000,20,44,24,0,1.36,86.54
10000,10000,100,11,16,1,1.5,1.1
7200,24000,50,48,20,0,1.2857142857142858,3.98
23200,18000,20,39,32,1,2.4444444444444446,65.58
30000,12000,100,24,24,1,2.4,1.47
23200,18000,100,54,22,0,1.4,1.35
46000,14400,50,45,30,0,1.8,11.7
7200,24000,50,15,24,1,1.3333333333333333,5.19
10000,10000,20,34,22,1,2.636363636363636,20.32
46000,14400,20,37,22,1,1.9375,113.5
10000,10000,20,24,28,1,3.5,24.6
46000,14400,80,11,24,1,1.7333333333333334,6.17
46000,14400,50,44,24,1,1.6666666666666667,7.42
7200,24000,50,40,22,1,2.8,2.83
10000,10000,20,52,28,0,1.8888888888888888,23.04
46000,14400,20,32,22,1,4.727272727272728,133.13
10000,10000,50,10,22,0,1.8,7.61
30000,12000,20,45,16,0,4.6875,113.59
10000,10000,20,12,20,1,2.5,52.41
23200,18000,50,54,32,1,3.4,5.13
30000,12000,20,49,22,1,1.1111111111111112,49.23
10000,10000,20,21,16,0,2.411764705882353,60.98
23200,18000,20,46,30,1,2.0,52.55
30000,12000,50,60,22,1,4.0,4.17
23200,18000,50,22,18,1,4.2,9.45
30000,12000,100,16,30,0,2.0,2.5
30000,12000,80,43,22,1,1.3333333333333333,1.77
23200,18000,50,12,30,1,4.6,12.38
23200,18000,50,27,34,1,4.5,8.07
7200,24000,20,47,32,0,1.8333333333333333,38.17
7200,24000,20,22,18,1,3.333333333333333,53.73
46000,14400,20,55,24,0,2.7142857142857144,127.47
23200,18000,50,50,26,0,2.4285714285714284,7.77
10000,10000,80,22,22,1,1.0,1.22
30000,12000,100,22,24,1,2.4,1.51
46000,14400,100,60,14,1,1.4285714285714286,1.95
7200,24000,20,40,16,1,3.0,35.16
10000,10000,50,27,18,1,1.5714285714285714,2.93
46000,14400,50,42,34,1,4.5,6.94
23200,18000,100,39,24,1,1.0,1.27
46000,14400,80,56,18,0,1.8571428571428568,3.5
7200,24000,20,36,36,0,5.0,49.32
30000,12000,100,32,20,0,1.5,1.77
10000,10000,20,17,16,1,1.0689655172413792,46.66
7200,24000,20,39,30,0,2.0769230769230766,44.58
30000,12000,20,14,26,0,1.1521739130434785,274.75
23200,18000,80,45,28,1,2.0,2.11
46000,14400,50,59,26,1,1.3636363636363635,7.13
30000,12000,20,53,34,1,4.0,38.12
7200,24000,20,22,28,1,1.5238095238095235,42.34
30000,12000,50,29,36,0,2.0,9.83
10000,10000,50,52,14,1,1.0,2.38
10000,10000,20,60,30,0,5.0,21.26
7200,24000,50,16,36,1,4.8,4.69
30000,12000,50,42,28,0,4.2,7.88
23200,18000,100,56,24,0,1.0,1.47
23200,18000,50,33,30,1,2.625,5.87
46000,14400,20,49,18,1,1.5882352941176472,98.43
30000,12000,20,60,34,1,1.9333333333333331,35.11
30000,12000,80,54,14,1,2.6,1.96
7200,24000,20,27,32,0,1.0,65.28
10000,10000,20,39,32,0,2.2222222222222223,27.48
46000,14400,100,27,32,1,2.8,2.13
46000,14400,20,45,36,0,1.4615384615384617,147.22
46000,14400,100,18,14,0,1.0,5.23
7200,24000,20,58,22,0,3.2,35.27
23200,18000,20,29,18,0,2.064516129032258,180.3
10000,10000,20,45,36,0,2.25,25.36
