x_length,y_length,grid_step,n_nodes,n_cores,single_precision,subdomain_ratio,n_hours,time_tot
10000,10000,20,14,20,1,1.4,109,5028.17
30000,12000,50,24,24,0,4.714285714285714,135,1586.44
23200,18000,80,38,34,1,1.1666666666666667,92,167.60000000000005
30000,12000,20,20,18,0,2.272727272727273,67,14360.03
7200,24000,20,28,24,1,1.4285714285714286,72,2659.25
7200,24000,50,55,14,0,1.25,16,73.15
23200,18000,100,14,30,0,2.5,6,20.62
10000,10000,50,40,34,1,1.0,51,106.32
46000,14400,80,30,36,1,2.333333333333333,41,125.05
10000,10000,50,36,34,1,1.0,4,17.08
30000,12000,50,14,26,0,1.3529411764705883,97,1655.9
46000,14400,100,53,28,1,1.6,131,176.35
10000,10000,20,44,22,0,2.0,67,1829.49
46000,14400,20,31,22,0,2.3125,134,30840.78
30000,12000,20,50,34,0,3.6666666666666665,12,869.57
30000,12000,50,48,22,1,2.5714285714285716,47,223.83
23200,18000,20,15,30,0,2.566666666666667,78,22273.36
30000,12000,80,32,14,1,4.6,137,367.6
30000,12000,80,46,26,1,1.6,55,92.15999999999998
7200,24000,20,45,16,1,2.25,79,2537.47
30000,12000,100,48,22,1,1.2,31,34.040000000000006
30000,12000,80,25,18,0,5.0,97,362.35
7200,24000,50,14,24,0,1.6363636363636365,21,193.45
46000,14400,80,20,18,1,2.8,73,328.5900000000001
10000,10000,20,45,18,1,3.6666666666666665,104,1876.4
10000,10000,50,39,34,0,1.0,28,93.43999999999998
46000,14400,50,28,34,0,1.0,129,2049.23
7200,24000,50,35,16,0,3.0,62,329.07000000000005
10000,10000,20,36,24,0,2.7,66,2030.5
46000,14400,80,27,34,0,4.2,52,300.45
30000,12000,80,24,16,0,3.8333333333333335,55,238.04
10000,10000,20,52,24,1,1.9,138,1972.75
30000,12000,20,40,24,0,2.7777777777777777,132,12342.320000000003
30000,12000,50,24,22,0,2.5,24,274.59000000000003
7200,24000,50,27,20,0,1.75,20,115.06
46000,14400,20,34,24,0,2.2333333333333334,99,20480.92
10000,10000,20,48,18,1,1.2,89,1594.66
30000,12000,100,18,24,1,3.2,45,72.49000000000002
46000,14400,80,18,32,0,3.2857142857142856,78,513.7
10000,10000,20,30,34,0,3.625,83,2841.61
46000,14400,20,11,34,1,1.0307692307692309,71,21570.97
23200,18000,50,20,34,0,2.3,68,920.81
46000,14400,100,13,14,1,3.5,105,447.5
10000,10000,20,34,20,1,1.7857142857142858,107,2291.01
7200,24000,50,22,26,0,1.4444444444444444,48,307.0200000000001
7200,24000,20,33,16,0,1.1111111111111112,16,1091.48
7200,24000,20,38,20,0,2.4,36,1784.36
23200,18000,50,21,22,0,3.3,105,1493.73
46000,14400,80,34,24,1,1.1,63,184.02
46000,14400,20,18,24,1,2.375,68,14867.71
7200,24000,20,20,22,1,2.142857142857143,69,3526.39
7200,24000,20,19,28,1,3.4,52,2467.12
23200,18000,20,25,14,0,2.2777777777777777,68,17001.61
7200,24000,20,48,36,0,1.6666666666666667,67,2463.45
23200,18000,20,45,24,0,1.9090909090909087,51,5157.49
30000,12000,20,45,22,0,1.2222222222222223,35,3102.89
23200,18000,50,57,20,1,1.6666666666666667,115,600.83
7200,24000,50,36,20,0,2.333333333333333,33,155.9
10000,10000,20,42,36,1,2.25,12,182.08
10000,10000,20,20,32,0,1.6666666666666667,119,5599.06
7200,24000,20,17,28,0,3.0,76,7418.92
7200,24000,50,24,30,1,2.6666666666666665,25,93.01
23200,18000,80,36,20,1,1.0,124,281.67
7200,24000,20,46,32,1,1.6923076923076923,115,2624.57
23200,18000,100,28,34,1,1.0,130,177.20000000000005
23200,18000,20,31,26,1,1.088235294117647,117,9045.17
46000,14400,20,55,36,0,4.846153846153847,20,2614.6799999999994
46000,14400,80,19,34,1,1.7777777777777777,4,17.87
30000,12000,50,12,30,0,2.75,59,1123.0600000000004
30000,12000,20,27,24,0,1.2424242424242424,3,430.82
30000,12000,50,13,28,1,4.666666666666667,115,1261.56
7200,24000,80,20,16,0,1.0,26,68.09
30000,12000,50,12,16,1,3.333333333333333,25,389.8
10000,10000,20,51,22,1,1.0714285714285714,70,1109.27
7200,24000,80,56,14,1,1.2,12,29.81
10000,10000,20,57,34,0,1.4444444444444444,79,1637.22
46000,14400,80,51,30,0,2.4,58,215.7
10000,10000,20,12,14,1,1.1714285714285717,80,5795.27
46000,14400,50,45,24,1,2.3,133,1021.27
10000,10000,20,44,16,0,1.4666666666666666,45,1482.94
46000,14400,100,40,14,0,4.6,30,88.98
23200,18000,20,11,36,0,3.5555555555555562,39,13900.58
10000,10000,80,14,22,0,1.6,3,6.58
30000,12000,20,29,18,1,1.5454545454545454,90,7803.69
46000,14400,20,39,32,0,1.4666666666666666,55,9996.75
10000,10000,50,17,26,1,1.5714285714285714,113,374.23
30000,12000,50,29,34,1,2.8571428571428568,105,573.8499999999998
30000,12000,20,36,18,1,2.8181818181818183,91,6540.1799999999985
7200,24000,20,49,16,0,1.1904761904761905,2,105.66
30000,12000,80,20,24,1,3.0,107,290.36
30000,12000,80,27,24,0,2.1666666666666665,116,375.68
30000,12000,20,57,26,1,2.6,51,2098.05
30000,12000,50,25,36,1,1.7777777777777777,124,725.3799999999999
46000,14400,80,39,24,0,4.4,4,18.81
7200,24000,20,15,36,0,4.615384615384615,57,6606.919999999999
30000,12000,80,51,18,0,2.2,57,130.93
23200,18000,100,60,14,0,1.1666666666666667,91,148.07999999999996
30000,12000,80,15,30,1,1.2,134,390.11
30000,12000,50,15,36,1,1.5384615384615383,77,662.48
7200,24000,20,60,24,1,3.0,81,1571.0400000000004
7200,24000,20,20,26,1,1.565217391304348,83,3894.34
10000,10000,20,24,22,1,1.1,44,1207.8300000000004
30000,12000,50,60,22,1,4.0,1,9.76
10000,10000,50,16,30,0,3.2,95,486.8
7200,24000,100,39,14,0,1.0,122,153.09
23200,18000,80,33,24,0,2.1666666666666665,99,304.37
46000,14400,80,43,26,1,2.1666666666666665,8,23.250000000000004
30000,12000,80,13,22,0,4.666666666666667,115,632.79
10000,10000,50,52,14,1,1.0,62,149.01000000000005
46000,14400,80,39,36,0,1.6666666666666667,16,63.46
30000,12000,50,52,14,0,2.875,63,532.8599999999999
46000,14400,20,52,16,0,2.6296296296296298,63,10941.27
30000,12000,50,25,28,0,5.0,124,1321.08
7200,24000,100,22,24,1,1.2,5,10.03
46000,14400,20,24,20,1,1.6888888888888889,136,25623.43
46000,14400,50,34,16,0,1.75,6,113.5
23200,18000,80,24,26,1,1.2222222222222223,34,92.97
10000,10000,50,18,24,0,1.375,115,557.29
30000,12000,20,15,28,1,1.325,94,12133.72
23200,18000,20,22,26,0,4.45,110,21533.03
23200,18000,20,60,20,1,3.866666666666666,20,1008.39
10000,10000,20,21,16,0,2.411764705882353,51,3113.61
46000,14400,20,28,24,1,2.7333333333333334,71,10006.83
46000,14400,20,60,24,1,3.5,126,8434.76
10000,10000,20,10,16,1,1.6129032258064515,84,6312.8
7200,24000,20,30,14,1,3.5294117647058822,94,4843.97
46000,14400,50,22,36,0,4.75,106,2280.13
23200,18000,80,12,24,1,4.571428571428571,83,328.84
7200,24000,80,12,18,1,4.4,19,44.35
7200,24000,20,26,22,1,1.0,5,215.21
46000,14400,100,30,22,0,1.1111111111111112,138,401.94
30000,12000,50,31,32,1,2.5714285714285716,112,631.18
46000,14400,100,48,16,1,2.333333333333333,44,89.29
23200,18000,80,35,24,1,2.0,38,79.3
46000,14400,80,14,26,0,1.5384615384615383,129,1046.58
23200,18000,50,56,20,0,1.181818181818182,29,221.57
10000,10000,50,10,16,0,2.5,19,176.13
46000,14400,80,22,36,0,4.6,77,449.37
46000,14400,50,15,24,1,2.875,79,1357.02
46000,14400,20,37,32,0,3.736842105263158,16,2821.2500000000005
7200,24000,50,47,14,0,1.0,87,431.37
10000,10000,20,15,24,0,3.8461538461538463,53,3519.2200000000007
30000,12000,80,42,16,1,3.0,83,179.76
10000,10000,20,59,16,1,3.875,90,1490.35
10000,10000,50,52,14,1,1.0,60,144.25
7200,24000,20,20,26,0,1.565217391304348,122,10338.89
7200,24000,20,51,24,0,1.3125,30,1149.2900000000004
7200,24000,20,37,18,0,2.5,87,4763.5999999999985
7200,24000,20,36,28,0,5.0,66,3267.21
7200,24000,80,12,16,0,3.6666666666666665,36,139.39
23200,18000,20,59,32,0,2.4,93,6892.699999999999
10000,10000,20,55,34,0,1.5555555555555556,84,1721.34
10000,10000,20,18,32,0,1.0,44,2322.7
30000,12000,20,34,16,0,1.1891891891891893,64,9084.659999999998
30000,12000,80,18,30,1,1.5,19,53.17
10000,10000,20,44,14,0,1.2941176470588236,13,476.49
23200,18000,100,17,34,1,2.6,42,70.99
23200,18000,80,41,32,0,1.0,122,348.73
23200,18000,20,24,36,1,1.92,94,8046.21
23200,18000,50,25,34,0,3.8571428571428568,70,817.84
46000,14400,50,28,22,0,2.4615384615384617,26,444.04
10000,10000,20,54,14,0,1.7692307692307692,116,3582.29
30000,12000,50,42,30,1,1.75,10,52.25
23200,18000,50,19,20,1,1.2777777777777777,108,1114.1
46000,14400,50,46,30,0,1.25,118,1378.75
23200,18000,20,20,18,1,3.2,95,13818.88
30000,12000,20,60,20,1,1.2916666666666667,139,6106.3499999999985
30000,12000,20,33,20,1,4.166666666666667,65,4913.8899999999985
46000,14400,80,28,20,1,4.666666666666667,10,39.84
46000,14400,50,49,30,1,2.625,135,933.17
10000,10000,20,17,24,1,1.45,128,4458.04
7200,24000,20,15,36,0,4.615384615384615,126,14599.19
30000,12000,20,60,22,1,2.055555555555556,123,5100.9000000000015
46000,14400,20,54,32,0,1.9090909090909087,39,4751.72
30000,12000,50,60,22,1,4.0,23,101.5
23200,18000,20,39,14,0,1.6176470588235294,128,21556.58
30000,12000,50,35,30,0,4.8,16,139.7
30000,12000,80,18,30,1,1.5,127,341.5300000000001
7200,24000,80,39,16,0,1.0,84,238.2
10000,10000,20,38,26,1,1.4615384615384617,55,1000.54
23200,18000,80,14,36,1,1.2,108,352.3300000000001
46000,14400,100,16,20,1,4.0,31,92.56
46000,14400,80,50,18,0,1.3333333333333333,59,214.79
46000,14400,50,35,24,0,1.5,66,920.77
46000,14400,80,39,24,1,2.0,100,275.01000000000005
10000,10000,80,10,24,1,1.6666666666666667,67,101.43
46000,14400,20,20,24,1,1.6888888888888889,61,12129.429999999997
30000,12000,80,15,36,0,1.0,29,135.44000000000003
10000,10000,50,31,24,0,1.3333333333333333,114,407.62
7200,24000,80,30,36,0,1.0,23,65.61
23200,18000,20,29,28,1,1.25,82,6478.34
10000,10000,20,51,14,1,2.636363636363636,39,780.5799999999998
10000,10000,20,60,14,0,1.4285714285714286,131,3725.91
10000,10000,50,33,16,0,1.125,70,264.49
46000,14400,80,36,14,0,2.875,109,599.25
7200,24000,20,12,14,0,1.02,126,26791.73
10000,10000,20,60,28,1,1.0909090909090908,22,297.86
30000,12000,50,26,32,0,2.0,41,412.8
10000,10000,20,19,20,0,1.04,32,1902.43
46000,14400,80,17,14,0,2.75,70,678.98
7200,24000,80,24,28,0,1.0,10,24.46
23200,18000,50,27,34,0,4.5,115,1292.96
10000,10000,50,15,20,1,1.3,127,491.57
10000,10000,50,23,34,1,1.6,82,205.31000000000003
10000,10000,20,19,18,0,1.0384615384615383,109,6767.37
46000,14400,80,31,30,1,3.0,97,291.57
23200,18000,50,19,20,0,1.3333333333333333,125,2060.29
23200,18000,100,33,32,0,1.4,2,5.6
10000,10000,20,40,20,1,2.083333333333333,114,2122.13
30000,12000,20,34,34,1,2.588235294117647,35,1910.38
23200,18000,50,29,24,0,1.0666666666666669,71,769.6200000000001
30000,12000,80,54,14,1,2.6,25,53.33
23200,18000,100,28,32,0,1.6,16,37.8
46000,14400,80,44,24,1,1.8571428571428568,21,53.9
46000,14400,100,11,14,0,1.0,17,132.86
46000,14400,50,24,32,1,1.0555555555555556,137,1509.47
23200,18000,20,15,28,1,1.380952380952381,133,19829.61
7200,24000,50,40,16,0,3.0,67,318.81
46000,14400,80,56,18,0,1.8571428571428568,34,122.56
7200,24000,50,23,24,0,4.8,70,477.51
7200,24000,50,21,30,1,4.0,56,236.19
7200,24000,20,53,20,0,3.272727272727273,18,718.78
46000,14400,50,21,18,0,3.9230769230769234,27,653.66
23200,18000,50,43,30,0,1.875,99,838.1600000000002
7200,24000,80,11,20,1,3.0,130,289.72
10000,10000,20,29,34,0,3.625,119,4141.039999999999
7200,24000,20,54,20,1,1.5,7,180.07999999999996
10000,10000,50,36,20,0,2.0,45,143.45
46000,14400,20,48,36,0,1.3461538461538465,53,7407.04
7200,24000,50,57,14,1,1.25,31,105.47
7200,24000,20,30,24,1,3.4615384615384617,8,285.89
10000,10000,50,15,32,0,1.25,80,426.91
30000,12000,80,10,24,1,2.7777777777777777,17,70.71
10000,10000,20,11,30,0,2.8125,88,7370.01
10000,10000,20,34,32,0,4.428571428571429,102,3294.8
23200,18000,20,21,24,1,1.4864864864864864,131,15248.67
46000,14400,20,18,24,1,2.375,74,16176.49
7200,24000,50,51,18,0,1.0,33,192.43
7200,24000,50,14,20,0,1.6666666666666667,76,721.6200000000001
10000,10000,20,26,18,0,2.923076923076924,103,4710.13
46000,14400,20,29,14,1,1.5490196078431373,35,7314.32
7200,24000,20,50,18,0,1.875,45,1842.84
23200,18000,80,15,20,0,1.7272727272727273,67,386.73
46000,14400,80,30,36,0,3.8,19,93.98
46000,14400,50,21,24,1,3.583333333333333,15,199.8
10000,10000,20,20,22,0,4.545454545454546,109,5780.25
23200,18000,50,48,18,0,4.833333333333333,67,564.5200000000002
46000,14400,100,51,28,1,1.8,128,176.62
23200,18000,50,32,16,1,2.636363636363636,52,425.82
30000,12000,50,56,22,0,4.2,85,578.0600000000002
7200,24000,20,58,28,1,2.5,11,236.56
23200,18000,100,45,20,1,1.1666666666666667,63,80.1
23200,18000,50,13,16,1,1.0740740740740742,75,1249.45
10000,10000,20,15,34,1,2.357142857142857,48,1592.3
10000,10000,20,10,30,0,3.125,18,1640.42
46000,14400,100,44,36,1,1.0,3,6.22
10000,10000,20,49,24,1,2.0,74,1103.57
7200,24000,50,20,22,1,1.4,7,33.67
23200,18000,100,40,24,0,1.1666666666666667,135,227.93
7200,24000,50,48,24,0,2.4,20,72.29
7200,24000,20,32,36,1,1.375,62,1806.21
46000,14400,80,35,34,0,3.2,109,470.15
10000,10000,50,12,36,0,1.7142857142857142,41,268.52000000000004
30000,12000,100,21,34,0,1.0,103,216.76
23200,18000,100,14,30,0,2.5,44,142.22
10000,10000,20,12,20,0,1.064516129032258,30,2741.16
10000,10000,20,55,22,0,2.4444444444444446,17,385.81
7200,24000,50,45,34,1,1.6,11,28.57
10000,10000,20,12,14,1,1.1714285714285717,99,7171.25
23200,18000,20,35,20,1,1.4375,79,6165.02
7200,24000,50,12,34,1,2.0,56,316.9899999999999
30000,12000,80,32,14,1,4.6,56,151.32999999999996
30000,12000,100,47,20,0,1.0,83,119.58
23200,18000,20,42,34,1,1.0384615384615383,86,4521.9299999999985
7200,24000,100,18,22,0,1.0,72,110.73
10000,10000,50,30,24,0,2.0,12,42.42
46000,14400,100,14,36,1,3.1666666666666665,71,192.74
7200,24000,20,23,24,0,2.647058823529412,59,4596.620000000001
46000,14400,50,45,24,0,1.6666666666666667,75,884.06
10000,10000,50,60,16,1,1.0,112,253.68
46000,14400,20,52,36,1,3.866666666666666,60,4172.59
7200,24000,50,39,30,0,1.1428571428571428,129,595.91
23200,18000,20,37,14,0,3.4166666666666665,77,13512.420000000002
23200,18000,20,42,28,0,1.9523809523809523,75,7630.46
10000,10000,20,26,24,0,1.0526315789473684,62,2507.86
10000,10000,100,18,16,0,1.2,93,109.61
10000,10000,20,45,28,0,2.875,87,2250.56
46000,14400,80,56,30,1,2.2,17,41.22000000000001
7200,24000,50,18,14,0,2.1818181818181817,58,600.22
46000,14400,100,24,14,1,1.9,42,118.12
23200,18000,100,18,16,0,5.0,55,185.3
10000,10000,50,24,28,1,1.5,129,352.8400000000001
23200,18000,100,52,16,1,1.6,3,6.41
10000,10000,50,31,24,0,1.3333333333333333,87,313.12
30000,12000,50,18,26,1,3.6666666666666665,39,344.88
10000,10000,20,34,32,1,4.428571428571429,52,1009.75
10000,10000,20,55,18,1,4.714285714285714,94,1807.63
7200,24000,20,14,24,1,2.8571428571428568,121,8260.949999999999
10000,10000,20,32,30,1,2.5,128,2448.59
30000,12000,20,21,32,1,3.9444444444444446,101,8906.42
46000,14400,80,12,30,1,3.4444444444444446,91,500.35
10000,10000,50,10,34,1,1.1,17,71.24
23200,18000,80,30,26,1,1.125,79,182.42
10000,10000,20,52,20,1,1.5833333333333333,5,92.81
23200,18000,50,39,16,1,5.0,31,227.3
30000,12000,50,58,22,1,1.625,126,547.85
7200,24000,20,60,24,0,4.5,65,2181.23
30000,12000,80,32,14,0,1.4444444444444444,8,30.39
10000,10000,20,27,30,1,2.4545454545454546,109,2343.83
7200,24000,50,12,18,1,1.8461538461538465,31,227.13
46000,14400,50,51,30,0,2.5,7,83.61999999999998
7200,24000,20,52,24,1,2.727272727272727,97,2180.9500000000007
30000,12000,20,11,28,0,3.962962962962963,108,33769.07
23200,18000,80,13,20,1,3.625,114,465.5100000000001
46000,14400,100,23,20,0,2.8571428571428568,111,377.5
7200,24000,50,43,24,0,2.4,79,306.76
7200,24000,50,28,30,1,2.8,38,130.27
46000,14400,20,34,24,0,2.2333333333333334,21,4375.48
30000,12000,100,15,22,0,4.0,30,86.25999999999998
10000,10000,50,35,16,0,2.4,134,483.75
10000,10000,20,60,18,1,2.7777777777777777,118,1743.71
30000,12000,50,20,28,1,1.1333333333333333,16,123.13
46000,14400,20,60,16,1,1.3055555555555556,102,9349.63
23200,18000,80,60,24,0,1.8,76,152.66
10000,10000,20,39,14,1,1.2105263157894737,125,3163.54
46000,14400,50,24,18,0,4.25,90,1945.88
30000,12000,50,33,26,0,2.0,89,794.52
7200,24000,50,17,14,0,1.4285714285714286,99,1046.0
23200,18000,80,40,34,1,1.6,60,104.49
23200,18000,20,31,36,0,1.48,60,8361.75
10000,10000,20,49,16,0,3.1,6,185.39
23200,18000,80,35,28,0,1.0,32,106.55
46000,14400,100,27,32,1,2.8,113,242.96
46000,14400,80,27,36,0,1.0,54,273.3
10000,10000,50,16,30,0,2.0,94,486.35
7200,24000,20,23,36,1,3.0769230769230766,34,1244.4299999999996
46000,14400,80,48,18,0,2.142857142857143,68,256.44
30000,12000,50,24,20,0,2.083333333333333,55,649.33
30000,12000,20,42,36,0,1.2857142857142858,74,6248.61
7200,24000,50,40,16,0,3.0,118,558.0
10000,10000,50,56,18,1,1.4,136,294.8
23200,18000,80,38,30,1,1.8,98,205.26
7200,24000,80,52,14,1,1.2,118,273.80999999999995
23200,18000,50,50,18,0,1.25,107,851.6100000000001
23200,18000,20,21,30,0,3.6666666666666665,121,22959.2
30000,12000,80,19,28,1,3.8,75,199.73
7200,24000,20,30,18,1,2.0,86,3474.59
23200,18000,20,44,16,1,3.6,119,9260.580000000002
30000,12000,100,60,18,0,1.2,40,55.75
10000,10000,20,21,30,1,1.4375,111,2937.81
7200,24000,20,37,20,0,2.25,15,788.88
46000,14400,80,35,24,0,3.333333333333333,135,562.92
10000,10000,100,17,20,0,1.0,132,144.02
30000,12000,80,36,28,0,1.0,4,14.08
10000,10000,20,12,30,1,1.08,29,1237.5700000000004
23200,18000,20,26,22,0,1.5294117647058822,78,13833.93
23200,18000,20,50,24,1,2.6666666666666665,43,2393.67
46000,14400,100,60,28,1,1.0,110,148.93
10000,10000,50,25,14,1,4.0,21,72.72
23200,18000,100,14,24,1,1.0,78,164.45
30000,12000,100,10,24,0,1.5,133,473.86
46000,14400,80,52,30,0,1.1428571428571428,9,35.82
10000,10000,20,20,18,1,1.65,133,4815.6500000000015
7200,24000,20,60,18,1,4.0,80,1889.04
30000,12000,50,41,34,0,2.0,52,377.31
30000,12000,80,40,26,1,1.8,1,5.2
30000,12000,20,58,36,0,1.5625,31,1968.89
7200,24000,20,55,22,0,3.2,139,4938.54
30000,12000,20,23,16,0,1.7567567567567568,94,19614.05
10000,10000,50,36,22,1,1.3333333333333333,111,252.81
10000,10000,20,27,22,0,5.0,62,2584.4700000000007
46000,14400,80,13,36,0,1.1538461538461535,84,672.24
30000,12000,80,24,20,0,1.3333333333333333,116,426.08
23200,18000,20,56,20,1,3.625,75,3945.85
46000,14400,50,48,30,0,3.571428571428572,77,867.56
46000,14400,80,39,28,1,2.333333333333333,14,42.02
7200,24000,50,42,32,1,1.8,18,46.49
46000,14400,100,39,26,1,2.2,14,29.63
10000,10000,20,20,36,1,1.9230769230769231,133,3349.25
7200,24000,20,10,32,0,1.5,107,16845.82
7200,24000,20,14,24,0,2.8571428571428568,91,11302.4
10000,10000,80,11,24,0,2.2,50,104.98
46000,14400,100,39,28,0,2.2,84,216.65
46000,14400,100,55,18,0,1.0,20,42.93
7200,24000,50,30,28,0,2.8,93,479.02
46000,14400,20,41,14,1,1.0980392156862746,55,8186.11
30000,12000,80,30,34,1,2.2,68,127.79
30000,12000,20,34,16,0,1.1891891891891893,59,8375.71
46000,14400,50,44,30,1,1.3333333333333333,1,14.85
23200,18000,100,44,18,0,2.0,106,170.17000000000004
23200,18000,20,37,30,1,1.0333333333333334,139,8752.78
46000,14400,80,32,36,1,3.0,24,72.82000000000002
30000,12000,50,56,24,0,2.0,103,652.97
23200,18000,50,29,30,0,1.3333333333333333,98,1028.45
7200,24000,50,46,30,1,1.8,36,108.46
10000,10000,20,60,34,1,4.0,128,1497.21
23200,18000,20,21,36,0,1.3125,14,2587.9
10000,10000,20,27,28,1,2.4545454545454546,105,2303.64
23200,18000,50,40,30,1,2.5714285714285716,86,485.24000000000007
30000,12000,80,15,30,1,1.2,62,181.31
10000,10000,50,30,22,0,1.6666666666666667,118,388.99
7200,24000,20,48,36,0,2.0,1,52.22
23200,18000,80,30,24,0,2.333333333333333,118,404.07
46000,14400,20,26,20,0,4.2592592592592595,42,12469.87
10000,10000,80,11,18,1,1.8333333333333333,112,186.74
46000,14400,20,50,30,0,1.3571428571428572,69,9382.740000000002
10000,10000,20,18,14,1,1.7826086956521738,27,1312.44
30000,12000,80,42,18,1,1.4285714285714286,46,90.47
46000,14400,80,38,20,1,1.5555555555555556,79,235.98
30000,12000,20,21,24,1,2.2142857142857144,39,3906.04
46000,14400,20,36,22,0,2.3,97,19579.0
10000,10000,20,18,20,0,2.5625,129,7878.5
23200,18000,20,21,30,0,3.6666666666666665,13,2481.32
10000,10000,50,10,34,1,1.1,39,161.0
30000,12000,50,47,30,0,4.0,13,104.4
10000,10000,20,13,36,1,2.923076923076924,16,596.0799999999998
10000,10000,20,46,28,0,2.625,5,132.59
10000,10000,20,29,18,0,1.5882352941176472,42,1749.14
30000,12000,20,14,32,0,1.4324324324324325,138,35787.830000000016
30000,12000,100,36,30,0,1.2,72,112.08
23200,18000,80,33,26,0,1.0,29,95.62
30000,12000,80,42,18,1,1.4285714285714286,9,19.8
7200,24000,50,20,14,0,3.5,34,324.5300000000001
30000,12000,20,60,34,1,4.4,77,2768.3
46000,14400,80,14,18,0,2.583333333333333,126,1170.13
30000,12000,80,58,36,1,1.0,69,113.09
30000,12000,20,38,32,1,3.066666666666667,90,4597.200000000002
46000,14400,100,11,32,0,4.666666666666667,17,94.29
7200,24000,80,12,22,0,1.2222222222222223,73,221.54
46000,14400,50,30,16,0,1.6666666666666667,22,529.04
23200,18000,50,18,30,0,2.083333333333333,95,1426.7299999999998
23200,18000,50,11,34,0,4.2,35,802.85
23200,18000,20,12,30,0,2.081081081081081,57,18323.49
7200,24000,20,45,36,1,1.5384615384615383,108,2392.01
23200,18000,80,20,24,1,2.7142857142857144,131,369.62
7200,24000,20,25,34,0,2.5714285714285716,50,3351.63
30000,12000,100,19,22,0,3.0,49,118.5
10000,10000,50,19,28,1,2.8,27,79.77000000000002
46000,14400,100,15,22,1,1.1538461538461535,33,102.68
30000,12000,100,48,24,1,1.2,96,104.54
23200,18000,80,48,14,0,1.8571428571428568,41,123.44
10000,10000,20,16,30,1,1.9375,31,1020.83
46000,14400,100,17,28,1,1.3,126,325.92
46000,14400,100,11,34,0,4.5,129,691.92
7200,24000,50,16,30,0,4.0,45,358.79
46000,14400,50,57,18,0,1.1333333333333333,59,630.2500000000001
23200,18000,20,22,36,0,3.2,31,5465.47
30000,12000,20,24,16,1,1.6756756756756757,3,369.78
7200,24000,80,52,14,1,1.2,32,76.00999999999998
7200,24000,20,42,30,0,1.7142857142857142,14,602.76
23200,18000,50,15,34,1,3.0,112,1094.78
7200,24000,50,19,22,1,1.0833333333333333,85,412.32000000000005
10000,10000,20,28,34,0,5.0,74,2687.62
23200,18000,50,18,28,0,4.75,88,1436.15
10000,10000,20,25,14,1,1.75,91,3283.8899999999994
10000,10000,50,20,18,1,4.0,119,406.16
30000,12000,50,32,14,0,1.4,81,991.31
10000,10000,20,14,30,1,2.1875,70,2565.04
10000,10000,50,19,16,1,5.0,16,63.15
30000,12000,80,12,36,0,4.6,11,67.52
