x_length,y_length,grid_step,ni,nj,n_nodes,n_cores,n_procs,dx,dy,nx,ny,subdomain_ratio,single_precision,physics_on,estimated_duration
10000,10000,20,500,500,14,36,504,23,20,21,24,1.15,0,1,76.42143876095375
10000,10000,20,500,500,14,36,504,23,20,21,24,1.15,1,1,53.495007132667624
10000,10000,20,500,500,14,36,504,27,17,18,28,1.588235294117647,0,1,76.42143876095375
10000,10000,20,500,500,14,36,504,27,17,18,28,1.588235294117647,1,1,53.495007132667624
10000,10000,20,500,500,14,36,504,35,13,14,36,2.6923076923076925,0,1,76.42143876095375
10000,10000,20,500,500,14,36,504,35,13,14,36,2.6923076923076925,1,1,53.495007132667624
10000,10000,20,500,500,14,36,504,41,11,12,42,3.727272727272727,0,1,76.42143876095375
10000,10000,20,500,500,14,36,504,41,11,12,42,3.727272727272727,1,1,53.495007132667624
10000,10000,20,500,500,15,14,210,35,33,14,15,1.0606060606060606,0,1,183.411453026289
10000,10000,20,500,500,15,14,210,35,33,14,15,1.0606060606060606,1,1,128.3880171184023
10000,10000,20,500,500,15,14,210,50,23,10,21,2.1739130434782608,0,1,183.411453026289
10000,10000,20,500,500,15,14,210,50,23,10,21,2.1739130434782608,1,1,128.3880171184023
10000,10000,20,500,500,15,14,210,71,16,7,30,4.4375,0,1,183.411453026289
10000,10000,20,500,500,15,14,210,71,16,7,30,4.4375,1,1,128.3880171184023
10000,10000,20,500,500,15,16,240,33,31,15,16,1.064516129032258,0,1,160.48502139800289
10000,10000,20,500,500,15,16,240,33,31,15,16,1.064516129032258,1,1,112.33951497860201
10000,10000,20,500,500,15,16,240,41,25,12,20,1.64,0,1,160.48502139800289
10000,10000,20,500,500,15,16,240,41,25,12,20,1.64,1,1,112.33951497860201
10000,10000,20,500,500,15,16,240,50,20,10,24,2.5,0,1,160.48502139800289
10000,10000,20,500,500,15,16,240,50,20,10,24,2.5,1,1,112.33951497860201
10000,10000,20,500,500,15,16,240,62,16,8,30,3.875,0,1,160.48502139800289
10000,10000,20,500,500,15,16,240,62,16,8,30,3.875,1,1,112.33951497860201
10000,10000,20,500,500,15,18,270,33,27,15,18,1.2222222222222223,0,1,142.65335235378035
10000,10000,20,500,500,15,18,270,33,27,15,18,1.2222222222222223,1,1,99.85734664764624
10000,10000,20,500,500,15,18,270,50,18,10,27,2.7777777777777777,0,1,142.65335235378035
10000,10000,20,500,500,15,18,270,50,18,10,27,2.7777777777777777,1,1,99.85734664764624
10000,10000,20,500,500,15,18,270,55,16,9,30,3.4375,0,1,142.65335235378035
10000,10000,20,500,500,15,18,270,55,16,9,30,3.4375,1,1,99.85734664764624
10000,10000,20,500,500,15,20,300,33,25,15,20,1.32,0,1,128.3880171184023
10000,10000,20,500,500,15,20,300,33,25,15,20,1.32,1,1,89.8716119828816
10000,10000,20,500,500,15,20,300,41,20,12,25,2.05,0,1,128.3880171184023
10000,10000,20,500,500,15,20,300,41,20,12,25,2.05,1,1,89.8716119828816
10000,10000,20,500,500,15,20,300,50,16,10,30,3.125,0,1,128.3880171184023
10000,10000,20,500,500,15,20,300,50,16,10,30,3.125,1,1,89.8716119828816
10000,10000,20,500,500,15,22,330,33,22,15,22,1.5,0,1,116.71637919854754
10000,10000,20,500,500,15,22,330,33,22,15,22,1.5,1,1,81.70146543898328
10000,10000,20,500,500,15,22,330,45,16,11,30,2.8125,0,1,116.71637919854754
10000,10000,20,500,500,15,22,330,45,16,11,30,2.8125,1,1,81.70146543898328
10000,10000,20,500,500,15,22,330,50,15,10,33,3.3333333333333335,0,1,116.71637919854754
10000,10000,20,500,500,15,22,330,50,15,10,33,3.3333333333333335,1,1,81.70146543898328
10000,10000,20,500,500,15,24,360,27,25,18,20,1.08,0,1,106.99001426533525
10000,10000,20,500,500,15,24,360,27,25,18,20,1.08,1,1,74.89300998573466
10000,10000,20,500,500,15,24,360,33,20,15,24,1.65,0,1,106.99001426533525
10000,10000,20,500,500,15,24,360,33,20,15,24,1.65,1,1,74.89300998573466
10000,10000,20,500,500,15,24,360,41,16,12,30,2.5625,0,1,106.99001426533525
10000,10000,20,500,500,15,24,360,41,16,12,30,2.5625,1,1,74.89300998573466
10000,10000,20,500,500,15,24,360,50,13,10,36,3.8461538461538463,0,1,106.99001426533525
10000,10000,20,500,500,15,24,360,50,13,10,36,3.8461538461538463,1,1,74.89300998573466
10000,10000,20,500,500,15,24,360,55,12,9,40,4.583333333333333,0,1,106.99001426533525
10000,10000,20,500,500,15,24,360,55,12,9,40,4.583333333333333,1,1,74.89300998573466
10000,10000,20,500,500,15,26,390,33,19,15,26,1.736842105263158,0,1,98.76001316800178
10000,10000,20,500,500,15,26,390,33,19,15,26,1.736842105263158,1,1,69.13200921760124
10000,10000,20,500,500,15,26,390,38,16,13,30,2.375,0,1,98.76001316800178
10000,10000,20,500,500,15,26,390,38,16,13,30,2.375,1,1,69.13200921760124
10000,10000,20,500,500,15,26,390,50,12,10,39,4.166666666666667,0,1,98.76001316800178
10000,10000,20,500,500,15,26,390,50,12,10,39,4.166666666666667,1,1,69.13200921760124
10000,10000,20,500,500,15,28,420,25,23,20,21,1.0869565217391304,0,1,91.7057265131445
10000,10000,20,500,500,15,28,420,25,23,20,21,1.0869565217391304,1,1,64.19400855920115
10000,10000,20,500,500,15,28,420,33,17,15,28,1.9411764705882353,0,1,91.7057265131445
10000,10000,20,500,500,15,28,420,33,17,15,28,1.9411764705882353,1,1,64.19400855920115
10000,10000,20,500,500,15,28,420,35,16,14,30,2.1875,0,1,91.7057265131445
10000,10000,20,500,500,15,28,420,35,16,14,30,2.1875,1,1,64.19400855920115
10000,10000,20,500,500,15,28,420,41,14,12,35,2.9285714285714284,0,1,91.7057265131445
10000,10000,20,500,500,15,28,420,41,14,12,35,2.9285714285714284,1,1,64.19400855920115
10000,10000,20,500,500,15,28,420,50,11,10,42,4.545454545454546,0,1,91.7057265131445
10000,10000,20,500,500,15,28,420,50,11,10,42,4.545454545454546,1,1,64.19400855920115
10000,10000,20,500,500,15,30,450,27,20,18,25,1.35,0,1,85.59201141226819
10000,10000,20,500,500,15,30,450,27,20,18,25,1.35,1,1,59.91440798858773
10000,10000,20,500,500,15,30,450,33,16,15,30,2.0625,0,1,85.59201141226819
10000,10000,20,500,500,15,30,450,33,16,15,30,2.0625,1,1,59.91440798858773
10000,10000,20,500,500,15,30,450,50,11,10,45,4.545454545454546,0,1,85.59201141226819
10000,10000,20,500,500,15,30,450,50,11,10,45,4.545454545454546,1,1,59.91440798858773
10000,10000,20,500,500,15,32,480,25,20,20,24,1.25,0,1,80.24251069900144
10000,10000,20,500,500,15,32,480,25,20,20,24,1.25,1,1,56.169757489301006
10000,10000,20,500,500,15,32,480,31,16,16,30,1.9375,0,1,80.24251069900144
10000,10000,20,500,500,15,32,480,31,16,16,30,1.9375,1,1,56.169757489301006
10000,10000,20,500,500,15,32,480,33,15,15,32,2.2,0,1,80.24251069900144
10000,10000,20,500,500,15,32,480,33,15,15,32,2.2,1,1,56.169757489301006
10000,10000,20,500,500,15,32,480,41,12,12,40,3.4166666666666665,0,1,80.24251069900144
10000,10000,20,500,500,15,32,480,41,12,12,40,3.4166666666666665,1,1,56.169757489301006
10000,10000,20,500,500,15,32,480,50,10,10,48,5.0,0,1,80.24251069900144
10000,10000,20,500,500,15,32,480,50,10,10,48,5.0,1,1,56.169757489301006
10000,10000,20,500,500,15,34,510,29,16,17,30,1.8125,0,1,75.52236301082489
10000,10000,20,500,500,15,34,510,29,16,17,30,1.8125,1,1,52.86565410757742
10000,10000,20,500,500,15,34,510,33,14,15,34,2.357142857142857,0,1,75.52236301082489
10000,10000,20,500,500,15,34,510,33,14,15,34,2.357142857142857,1,1,52.86565410757742
10000,10000,20,500,500,15,36,540,25,18,20,27,1.3888888888888888,0,1,71.32667617689017
10000,10000,20,500,500,15,36,540,25,18,20,27,1.3888888888888888,1,1,49.92867332382312
10000,10000,20,500,500,15,36,540,27,16,18,30,1.6875,0,1,71.32667617689017
10000,10000,20,500,500,15,36,540,27,16,18,30,1.6875,1,1,49.92867332382312
10000,10000,20,500,500,15,36,540,33,13,15,36,2.5384615384615383,0,1,71.32667617689017
10000,10000,20,500,500,15,36,540,33,13,15,36,2.5384615384615383,1,1,49.92867332382312
10000,10000,20,500,500,15,36,540,41,11,12,45,3.727272727272727,0,1,71.32667617689017
10000,10000,20,500,500,15,36,540,41,11,12,45,3.727272727272727,1,1,49.92867332382312
10000,10000,20,500,500,16,14,224,35,31,14,16,1.1290322580645162,0,1,171.94823721214595
10000,10000,20,500,500,16,14,224,35,31,14,16,1.1290322580645162,1,1,120.36376604850216
10000,10000,20,500,500,16,14,224,62,17,8,28,3.6470588235294117,0,1,171.94823721214595
10000,10000,20,500,500,16,14,224,62,17,8,28,3.6470588235294117,1,1,120.36376604850216
10000,10000,20,500,500,16,14,224,71,15,7,32,4.733333333333333,0,1,171.94823721214595
10000,10000,20,500,500,16,14,224,71,15,7,32,4.733333333333333,1,1,120.36376604850216
10000,10000,20,500,500,16,16,256,31,31,16,16,1.0,0,1,150.4547075606277
10000,10000,20,500,500,16,16,256,31,31,16,16,1.0,1,1,105.31829529243939
10000,10000,20,500,500,16,16,256,62,15,8,32,4.133333333333334,0,1,150.4547075606277
10000,10000,20,500,500,16,16,256,62,15,8,32,4.133333333333334,1,1,105.31829529243939
10000,10000,20,500,500,16,18,288,31,27,16,18,1.1481481481481481,0,1,133.73751783166907
10000,10000,20,500,500,16,18,288,31,27,16,18,1.1481481481481481,1,1,93.61626248216834
10000,10000,20,500,500,16,18,288,41,20,12,24,2.05,0,1,133.73751783166907
10000,10000,20,500,500,16,18,288,41,20,12,24,2.05,1,1,93.61626248216834
10000,10000,20,500,500,16,18,288,55,15,9,32,3.6666666666666665,0,1,133.73751783166907
10000,10000,20,500,500,16,18,288,55,15,9,32,3.6666666666666665,1,1,93.61626248216834
10000,10000,20,500,500,16,18,288,62,13,8,36,4.769230769230769,0,1,133.73751783166907
10000,10000,20,500,500,16,18,288,62,13,8,36,4.769230769230769,1,1,93.61626248216834
10000,10000,20,500,500,16,20,320,31,25,16,20,1.24,0,1,120.36376604850217
10000,10000,20,500,500,16,20,320,31,25,16,20,1.24,1,1,84.25463623395152
10000,10000,20,500,500,16,20,320,50,15,10,32,3.3333333333333335,0,1,120.36376604850217
10000,10000,20,500,500,16,20,320,50,15,10,32,3.3333333333333335,1,1,84.25463623395152
10000,10000,20,500,500,16,22,352,31,22,16,22,1.4090909090909092,0,1,109.42160549863833
10000,10000,20,500,500,16,22,352,31,22,16,22,1.4090909090909092,1,1,76.59512384904683
10000,10000,20,500,500,16,22,352,45,15,11,32,3.0,0,1,109.42160549863833
10000,10000,20,500,500,16,22,352,45,15,11,32,3.0,1,1,76.59512384904683
10000,10000,20,500,500,16,24,384,31,20,16,24,1.55,0,1,100.3031383737518
10000,10000,20,500,500,16,24,384,31,20,16,24,1.55,1,1,70.21219686162625
10000,10000,20,500,500,16,24,384,41,15,12,32,2.7333333333333334,0,1,100.3031383737518
10000,10000,20,500,500,16,24,384,41,15,12,32,2.7333333333333334,1,1,70.21219686162625
10000,10000,20,500,500,16,26,416,31,19,16,26,1.631578947368421,0,1,92.58751234500167
10000,10000,20,500,500,16,26,416,31,19,16,26,1.631578947368421,1,1,64.81125864150117
10000,10000,20,500,500,16,26,416,38,15,13,32,2.533333333333333,0,1,92.58751234500167
10000,10000,20,500,500,16,26,416,38,15,13,32,2.533333333333333,1,1,64.81125864150117
10000,10000,20,500,500,16,28,448,31,17,16,28,1.8235294117647058,0,1,85.97411860607298
10000,10000,20,500,500,16,28,448,31,17,16,28,1.8235294117647058,1,1,60.18188302425108
10000,10000,20,500,500,16,28,448,35,15,14,32,2.3333333333333335,0,1,85.97411860607298
10000,10000,20,500,500,16,28,448,35,15,14,32,2.3333333333333335,1,1,60.18188302425108
10000,10000,20,500,500,16,30,480,25,20,20,24,1.25,0,1,80.24251069900144
10000,10000,20,500,500,16,30,480,25,20,20,24,1.25,1,1,56.169757489301006
10000,10000,20,500,500,16,30,480,31,16,16,30,1.9375,0,1,80.24251069900144
10000,10000,20,500,500,16,30,480,31,16,16,30,1.9375,1,1,56.169757489301006
10000,10000,20,500,500,16,30,480,33,15,15,32,2.2,0,1,80.24251069900144
10000,10000,20,500,500,16,30,480,33,15,15,32,2.2,1,1,56.169757489301006
10000,10000,20,500,500,16,30,480,41,12,12,40,3.4166666666666665,0,1,80.24251069900144
10000,10000,20,500,500,16,30,480,41,12,12,40,3.4166666666666665,1,1,56.169757489301006
10000,10000,20,500,500,16,30,480,50,10,10,48,5.0,0,1,80.24251069900144
10000,10000,20,500,500,16,30,480,50,10,10,48,5.0,1,1,56.169757489301006
10000,10000,20,500,500,16,32,512,31,15,16,32,2.066666666666667,0,1,75.22735378031385
10000,10000,20,500,500,16,32,512,31,15,16,32,2.066666666666667,1,1,52.659147646219694
10000,10000,20,500,500,16,34,544,29,15,17,32,1.9333333333333333,0,1,70.80221532264832
10000,10000,20,500,500,16,34,544,29,15,17,32,1.9333333333333333,1,1,49.56155072585382
10000,10000,20,500,500,16,34,544,31,14,16,34,2.2142857142857144,0,1,70.80221532264832
10000,10000,20,500,500,16,34,544,31,14,16,34,2.2142857142857144,1,1,49.56155072585382
10000,10000,20,500,500,16,36,576,20,20,24,24,1.0,0,1,66.86875891583453
10000,10000,20,500,500,16,36,576,20,20,24,24,1.0,1,1,46.80813124108417
10000,10000,20,500,500,16,36,576,27,15,18,32,1.8,0,1,66.86875891583453
10000,10000,20,500,500,16,36,576,27,15,18,32,1.8,1,1,46.80813124108417
10000,10000,20,500,500,16,36,576,31,13,16,36,2.3846153846153846,0,1,66.86875891583453
10000,10000,20,500,500,16,36,576,31,13,16,36,2.3846153846153846,1,1,46.80813124108417
10000,10000,20,500,500,16,36,576,41,10,12,48,4.1,0,1,66.86875891583453
10000,10000,20,500,500,16,36,576,41,10,12,48,4.1,1,1,46.80813124108417
10000,10000,20,500,500,17,14,238,35,29,14,17,1.206896551724138,0,1,161.8336350231962
10000,10000,20,500,500,17,14,238,35,29,14,17,1.206896551724138,1,1,113.28354451623733
10000,10000,20,500,500,17,16,272,31,29,16,17,1.0689655172413792,0,1,141.60443064529665
10000,10000,20,500,500,17,16,272,31,29,16,17,1.0689655172413792,1,1,99.12310145170764
10000,10000,20,500,500,17,16,272,62,14,8,34,4.428571428571429,0,1,141.60443064529665
10000,10000,20,500,500,17,16,272,62,14,8,34,4.428571428571429,1,1,99.12310145170764
10000,10000,20,500,500,17,18,306,29,27,17,18,1.0740740740740742,0,1,125.87060501804149
10000,10000,20,500,500,17,18,306,29,27,17,18,1.0740740740740742,1,1,88.10942351262904
10000,10000,20,500,500,17,18,306,55,14,9,34,3.9285714285714284,0,1,125.87060501804149
10000,10000,20,500,500,17,18,306,55,14,9,34,3.9285714285714284,1,1,88.10942351262904
10000,10000,20,500,500,17,20,340,29,25,17,20,1.16,0,1,113.28354451623731
10000,10000,20,500,500,17,20,340,29,25,17,20,1.16,1,1,79.29848116136611
10000,10000,20,500,500,17,20,340,50,14,10,34,3.5714285714285716,0,1,113.28354451623731
10000,10000,20,500,500,17,20,340,50,14,10,34,3.5714285714285716,1,1,79.29848116136611
10000,10000,20,500,500,17,22,374,29,22,17,22,1.3181818181818181,0,1,102.98504046930665
10000,10000,20,500,500,17,22,374,29,22,17,22,1.3181818181818181,1,1,72.08952832851465
10000,10000,20,500,500,17,22,374,45,14,11,34,3.2142857142857144,0,1,102.98504046930665
10000,10000,20,500,500,17,22,374,45,14,11,34,3.2142857142857144,1,1,72.08952832851465
10000,10000,20,500,500,17,24,408,29,20,17,24,1.45,0,1,94.4029537635311
10000,10000,20,500,500,17,24,408,29,20,17,24,1.45,1,1,66.08206763447177
10000,10000,20,500,500,17,24,408,41,14,12,34,2.9285714285714284,0,1,94.4029537635311
10000,10000,20,500,500,17,24,408,41,14,12,34,2.9285714285714284,1,1,66.08206763447177
10000,10000,20,500,500,17,26,442,29,19,17,26,1.5263157894736843,0,1,87.14118808941332
10000,10000,20,500,500,17,26,442,29,19,17,26,1.5263157894736843,1,1,60.99883166258932
10000,10000,20,500,500,17,26,442,38,14,13,34,2.7142857142857144,0,1,87.14118808941332
10000,10000,20,500,500,17,26,442,38,14,13,34,2.7142857142857144,1,1,60.99883166258932
10000,10000,20,500,500,17,28,476,29,17,17,28,1.7058823529411764,0,1,80.9168175115981
10000,10000,20,500,500,17,28,476,29,17,17,28,1.7058823529411764,1,1,56.641772258118664
10000,10000,20,500,500,17,28,476,35,14,14,34,2.5,0,1,80.9168175115981
10000,10000,20,500,500,17,28,476,35,14,14,34,2.5,1,1,56.641772258118664
10000,10000,20,500,500,17,30,510,29,16,17,30,1.8125,0,1,75.52236301082489
10000,10000,20,500,500,17,30,510,29,16,17,30,1.8125,1,1,52.86565410757742
10000,10000,20,500,500,17,30,510,33,14,15,34,2.357142857142857,0,1,75.52236301082489
10000,10000,20,500,500,17,30,510,33,14,15,34,2.357142857142857,1,1,52.86565410757742
10000,10000,20,500,500,17,32,544,29,15,17,32,1.9333333333333333,0,1,70.80221532264832
10000,10000,20,500,500,17,32,544,29,15,17,32,1.9333333333333333,1,1,49.56155072585382
10000,10000,20,500,500,17,32,544,31,14,16,34,2.2142857142857144,0,1,70.80221532264832
10000,10000,20,500,500,17,32,544,31,14,16,34,2.2142857142857144,1,1,49.56155072585382
10000,10000,20,500,500,17,34,578,29,14,17,34,2.0714285714285716,0,1,66.63737912719843
10000,10000,20,500,500,17,34,578,29,14,17,34,2.0714285714285716,1,1,46.6461653890389
10000,10000,20,500,500,17,36,612,27,14,18,34,1.9285714285714286,0,1,62.935302509020744
10000,10000,20,500,500,17,36,612,27,14,18,34,1.9285714285714286,1,1,44.05471175631452
10000,10000,20,500,500,17,36,612,29,13,17,36,2.230769230769231,0,1,62.935302509020744
10000,10000,20,500,500,17,36,612,29,13,17,36,2.230769230769231,1,1,44.05471175631452
10000,10000,20,500,500,17,36,612,41,9,12,51,4.555555555555555,0,1,62.935302509020744
10000,10000,20,500,500,17,36,612,41,9,12,51,4.555555555555555,1,1,44.05471175631452
10000,10000,20,500,500,18,14,252,35,27,14,18,1.2962962962962963,0,1,152.8428775219075
10000,10000,20,500,500,18,14,252,35,27,14,18,1.2962962962962963,1,1,106.99001426533525
10000,10000,20,500,500,18,14,252,41,23,12,21,1.7826086956521738,0,1,152.8428775219075
10000,10000,20,500,500,18,14,252,41,23,12,21,1.7826086956521738,1,1,106.99001426533525
10000,10000,20,500,500,18,14,252,55,17,9,28,3.235294117647059,0,1,152.8428775219075
10000,10000,20,500,500,18,14,252,55,17,9,28,3.235294117647059,1,1,106.99001426533525
10000,10000,20,500,500,18,16,288,31,27,16,18,1.1481481481481481,0,1,133.73751783166907
10000,10000,20,500,500,18,16,288,31,27,16,18,1.1481481481481481,1,1,93.61626248216834
10000,10000,20,500,500,18,16,288,41,20,12,24,2.05,0,1,133.73751783166907
10000,10000,20,500,500,18,16,288,41,20,12,24,2.05,1,1,93.61626248216834
10000,10000,20,500,500,18,16,288,55,15,9,32,3.6666666666666665,0,1,133.73751783166907
10000,10000,20,500,500,18,16,288,55,15,9,32,3.6666666666666665,1,1,93.61626248216834
10000,10000,20,500,500,18,16,288,62,13,8,36,4.769230769230769,0,1,133.73751783166907
10000,10000,20,500,500,18,16,288,62,13,8,36,4.769230769230769,1,1,93.61626248216834
10000,10000,20,500,500,18,18,324,27,27,18,18,1.0,0,1,118.87779362815027
10000,10000,20,500,500,18,18,324,27,27,18,18,1.0,1,1,83.21445553970518
10000,10000,20,500,500,18,18,324,41,18,12,27,2.2777777777777777,0,1,118.87779362815027
10000,10000,20,500,500,18,18,324,41,18,12,27,2.2777777777777777,1,1,83.21445553970518
10000,10000,20,500,500,18,18,324,55,13,9,36,4.230769230769231,0,1,118.87779362815027
10000,10000,20,500,500,18,18,324,55,13,9,36,4.230769230769231,1,1,83.21445553970518
10000,10000,20,500,500,18,20,360,27,25,18,20,1.08,0,1,106.99001426533525
10000,10000,20,500,500,18,20,360,27,25,18,20,1.08,1,1,74.89300998573466
10000,10000,20,500,500,18,20,360,33,20,15,24,1.65,0,1,106.99001426533525
10000,10000,20,500,500,18,20,360,33,20,15,24,1.65,1,1,74.89300998573466
10000,10000,20,500,500,18,20,360,41,16,12,30,2.5625,0,1,106.99001426533525
10000,10000,20,500,500,18,20,360,41,16,12,30,2.5625,1,1,74.89300998573466
10000,10000,20,500,500,18,20,360,50,13,10,36,3.8461538461538463,0,1,106.99001426533525
10000,10000,20,500,500,18,20,360,50,13,10,36,3.8461538461538463,1,1,74.89300998573466
10000,10000,20,500,500,18,20,360,55,12,9,40,4.583333333333333,0,1,106.99001426533525
10000,10000,20,500,500,18,20,360,55,12,9,40,4.583333333333333,1,1,74.89300998573466
10000,10000,20,500,500,18,22,396,27,22,18,22,1.2272727272727273,0,1,97.26364933212295
10000,10000,20,500,500,18,22,396,27,22,18,22,1.2272727272727273,1,1,68.08455453248607
10000,10000,20,500,500,18,22,396,41,15,12,33,2.7333333333333334,0,1,97.26364933212295
10000,10000,20,500,500,18,22,396,41,15,12,33,2.7333333333333334,1,1,68.08455453248607
10000,10000,20,500,500,18,22,396,45,13,11,36,3.4615384615384617,0,1,97.26364933212295
10000,10000,20,500,500,18,22,396,45,13,11,36,3.4615384615384617,1,1,68.08455453248607
10000,10000,20,500,500,18,22,396,55,11,9,44,5.0,0,1,97.26364933212295
10000,10000,20,500,500,18,22,396,55,11,9,44,5.0,1,1,68.08455453248607
10000,10000,20,500,500,18,24,432,27,20,18,24,1.35,0,1,89.15834522111271
10000,10000,20,500,500,18,24,432,27,20,18,24,1.35,1,1,62.41084165477889
10000,10000,20,500,500,18,24,432,31,18,16,27,1.7222222222222223,0,1,89.15834522111271
10000,10000,20,500,500,18,24,432,31,18,16,27,1.7222222222222223,1,1,62.41084165477889
10000,10000,20,500,500,18,24,432,41,13,12,36,3.1538461538461537,0,1,89.15834522111271
10000,10000,20,500,500,18,24,432,41,13,12,36,3.1538461538461537,1,1,62.41084165477889
10000,10000,20,500,500,18,26,468,27,19,18,26,1.4210526315789473,0,1,82.30001097333482
10000,10000,20,500,500,18,26,468,27,19,18,26,1.4210526315789473,1,1,57.61000768133437
10000,10000,20,500,500,18,26,468,38,13,13,36,2.923076923076923,0,1,82.30001097333482
10000,10000,20,500,500,18,26,468,38,13,13,36,2.923076923076923,1,1,57.61000768133437
10000,10000,20,500,500,18,26,468,41,12,12,39,3.4166666666666665,0,1,82.30001097333482
10000,10000,20,500,500,18,26,468,41,12,12,39,3.4166666666666665,1,1,57.61000768133437
10000,10000,20,500,500,18,28,504,23,20,21,24,1.15,0,1,76.42143876095375
10000,10000,20,500,500,18,28,504,23,20,21,24,1.15,1,1,53.495007132667624
10000,10000,20,500,500,18,28,504,27,17,18,28,1.588235294117647,0,1,76.42143876095375
10000,10000,20,500,500,18,28,504,27,17,18,28,1.588235294117647,1,1,53.495007132667624
